DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101063,Screwfix Direct Limited t/a Trade UK,700.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101063,John Davey (Builders Merchants) Limited,"1,440.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101145,Findel Education Limited,"1,149.95",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101171,A-Day Consultants Limited T/A Academics,591.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101171,A-Day Consultants Limited T/A Academics,591.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101216,A-Day Consultants Limited T/A Academics,794.56,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101216,A-Day Consultants Limited T/A Academics,993.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101216,Grenke Leasing Limited,"3,836.70",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101229,Bonacia Limited,599.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101261,Legacy Leisure Limited,"1,170.45",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101261,Mainline Coaches Limited,"1,850.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101285,Servoca Resourcing Solutions Limited,"4,131.70",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Education Staffing Partnership Limited,525.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Education Staffing Partnership Limited,525.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Now Education Group Limited,530.55,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Now Education Group Limited,530.55,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Now Education Group Limited,530.55,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Education Staffing Partnership Limited,595.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Education Staffing Partnership Limited,595.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Education Staffing Partnership Limited,595.00,REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/07/2022,102645,Associated Community Training Limited,"38,400.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,103202,A-Day Consultants Limited T/A Academics,523.45,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,103202,A-Day Consultants Limited T/A Academics,791.68,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,103593,Education Staffing Partnership Limited,742.05,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/07/2022,140122,Childcare Vouchers Limited,-896.49,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/07/2022,140122,Childcare Vouchers Limited,"6,326.98",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/07/2022,209163,Gibbonsdown Childrens Centre Limited,717.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/07/2022,217541,Innovate Trust Limited,"-4,557.81",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/07/2022,217541,Innovate Trust Limited,"498,137.72",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/07/2022,217541,Innovate Trust Limited,"498,137.72",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/07/2022,218310,1 Call Care Limited,572.62,REVENUE
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,01/07/2022,301062,G.P.H.I.T (Integrated Services) Limited,"1,400.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325000,Kordel Limited,"1,386.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325382,Kordel Limited,606.02,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325382,Kordel Limited,"3,062.02",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325392,Kordel Limited,800.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325392,Kordel Limited,838.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325392,Kordel Limited,"2,952.02",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325392,Kordel Limited,"2,952.02",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/07/2022,325510,Wolseley UK Limited t/a Burdens,503.40,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,590.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,680.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,720.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,890.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,"1,500.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,"2,560.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,"2,900.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333013,Ace Site Services (UK) Limited,"4,870.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333019,Ustigate Limited,530.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333510,Ace Site Services (UK) Limited,640.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333510,Ace Site Services (UK) Limited,"1,500.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333510,Ace Site Services (UK) Limited,"1,850.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333510,Ace Site Services (UK) Limited,"2,250.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/07/2022,350740,Cushman & Wakefield Debenham Tie Leung Limited,"3,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/07/2022,365786,New Adventure Travel Limited,"25,920.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/07/2022,365787,Cardiff City Transport Services Limited,"6,300.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/07/2022,365789,Watts Coaches Limited,"7,421.40",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/07/2022,365790,Watts Coaches Limited,"51,110.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/07/2022,365791,Cardiff City Transport Services Limited,"2,400.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,01/07/2022,403226,Complete Business Solutions Group Limited,-605.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,01/07/2022,407152,Qolcom Limited,593.75,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,01/07/2022,407201,Pegasus Maintenance Services Limited,675.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/07/2022,409101,Channel Electrical Systems Limited,"3,317.50",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,420233,Bottomline Technologies Limited,"-1,500.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,421230,Systems & Network Training Limited,"9,795.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422070,G2 Recruitment Solutions Limited,"1,575.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422100,Cariad Cool Water Limited,"1,069.20",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422160,G2 Recruitment Solutions Limited,"1,239.50",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/07/2022,810122,AECOM Limited,"4,104.00",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/07/2022,812365,AECOM Limited,"3,680.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,01/07/2022,834257,SMK Building & Maintenance Limited,"15,462.18",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,01/07/2022,834284,Wybone Limited,"1,866.72",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,01/07/2022,837231,Qolcom Limited,593.75,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/07/2022,842090,Handicare Accessibility Limited,"1,405.00",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/07/2022,845003,Handicare Accessibility Limited,"1,755.00",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/07/2022,845003,Handicare Accessibility Limited,"4,140.00",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/07/2022,845003,Jefferies Decorating Contractors Limited,"5,531.99",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/07/2022,845003,Jefferies Decorating Contractors Limited,"7,188.22",CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,100401,Cardiff County Council,"3,877.20",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,100402,Cardiff County Council,"7,467.20",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,100403,Cardiff County Council,718.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,100404,Cardiff County Council,"4,911.46",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,100405,Cardiff County Council,"1,436.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101216,Yorkshire Purchasing Organisation,763.87,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/07/2022,209157,University Hospitals Birmingham NHS Foundation Trust,"1,340.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,01/07/2022,239011,Cardiff County Council,"5,637.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,01/07/2022,303000,Cardiff County Council,"3,287.42",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/07/2022,333220,Cardiff County Council,943.74,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/07/2022,349702,Cardiff County Council,"9,047.26",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/07/2022,360002,Cardiff County Council,633.36,REVENUE
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES (MILES),01/07/2022,402005,Cardiff County Council,"1,653.22",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/07/2022,407100,Cardiff County Council,"1,116.76",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,420201,Cardiff County Council,"3,399.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,420221,Rhondda Cynon Taf County Borough Council,"4,820.69",REVENUE
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,01/07/2022,471900,Cardiff County Council,"12,808.68",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101013,Anthony M Vandervolk & Ptn t/a Property Maintenance Services (PMS),"22,112.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422003,Western Power Distribution LLP,"1,490.84",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/07/2022,140128,The Open University,"13,125.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/07/2022,365802,Cardiff & Vale College,"18,764.75",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/07/2022,400051,Cabinet Office,"1,059.47",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101004,Teaching Personnel Limited,603.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101004,Teaching Personnel Limited,603.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101004,Teaching Personnel Limited,603.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101013,New Directions (Education) Limited,506.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101013,Prospero Recruitment Limited,625.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101013,Prospero Recruitment Limited,625.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101095,New Directions (Education) Limited,570.90,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101140,Apollo Teaching Services Limited,755.24,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101140,New Directions (Education) Limited,761.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101213,New Directions (Education) Limited,570.90,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101213,New Directions (Education) Limited,761.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101216,Millennium Personnel Services (Education) Limited t/a MPS Education,507.48,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101261,New Directions (Education) Limited,506.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101261,Apollo Teaching Services Limited,566.43,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101261,New Directions (Education) Limited,927.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Teaching Personnel Limited,603.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Teaching Personnel Limited,603.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Teaching Personnel Limited,609.75,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Teaching Personnel Limited,622.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,102593,Teaching Personnel Limited,622.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,103137,Apollo Teaching Services Limited,944.05,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/07/2022,103229,Millennium Personnel Services (Education) Limited t/a MPS Education,564.03,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/07/2022,407119,Hays Specialist Recruitment Limited,"1,157.40",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422160,Hays Specialist Recruitment Limited,954.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422160,Hays Specialist Recruitment Limited,954.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422160,Hays Specialist Recruitment Limited,"1,176.60",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422160,Hays Specialist Recruitment Limited,"1,176.60",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/07/2022,422160,Hays Specialist Recruitment Limited,"1,176.60",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101063,Mark Seaward t/a Seaward Electrical,625.26,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101063,Mark Seaward t/a Seaward Electrical,"1,150.82",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/07/2022,101063,Mark Seaward t/a Seaward Electrical,"1,200.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/07/2022,102652,Skybound Therapies Limited,"4,628.63",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/07/2022,102652,Skybound Therapies Limited,"7,815.44",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/07/2022,140126,Re-Live,960.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,517.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,580.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,1st Grade Care Limited,665.42,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,700.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,Parkrow Care Limited,768.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,Parkrow Care Limited,768.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,776.79,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,Parkrow Care Limited,788.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,790.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,801.45,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,810.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,826.11,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,Parkrow Care Limited,828.52,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,838.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,863.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,863.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,868.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,937.08,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,iMeUs Healthcare Limited,980.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,215489,All Care (South Wales) Limited,"1,011.06",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,216179,All Care (South Wales) Limited,544.36,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,216179,1st Grade Care Limited,588.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,216179,Parkrow Care Limited,768.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,216179,1st Grade Care Limited,884.58,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,216179,All Care (South Wales) Limited,"1,442.61",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,217909,All Care (South Wales) Limited,591.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,217909,All Care (South Wales) Limited,929.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,218419,All Care (South Wales) Limited,542.52,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/07/2022,218419,iMeUs Healthcare Limited,760.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,100805,Timotay Landscapes Limited,893.62,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,100805,Vellacine Limited,"3,891.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101007,Mindstretchers Limited,510.25,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101055,Suppleo Recruitment Limited t/a Suppleo Education,931.45,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101055,Touchline Marking Systems Limited,"3,745.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101065,TES Global Limited,636.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101095,Edwards Coaches Limited,800.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101095,Global Office Furniture Solutions Limited t/a National Office Furniture Supplies,"1,180.85",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101202,PHS Group Plc,718.18,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101202,Complete Business Solutions Group Limited,740.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101216,Gwyn Jones & Son Limited,550.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101304,Taro Nod Limited,660.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101304,Taro Nod Limited,825.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101304,Ricoh UK Limited,"1,042.03",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101304,Teachers2Parents Limited,"1,419.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/07/2022,101308,Sovereign Risk Management Limited T/A Schools Advisory Service,"17,728.01",REVENUE
