DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,216179,All Saints DC Limited,824.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,216179,Cherish Cymru Limited,"1,165.96",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/09/2021,102652,Kings Monkton Independent School Limited,"-7,749.64",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,01/09/2021,102801,Giglets Limited t/a Giglets Education,"9,600.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/09/2021,130502,Penarth View Limited,799.99,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/09/2021,130502,The Queen B Boutique Limited,941.16,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,01/09/2021,201851,NonStop Consulting Limited,"1,336.44",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),559.71,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),732.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,215489,ND Care & Support Limited,766.43,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,217909,Ategi Limited,853.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,217909,Everycare (Cardiff) Limited,"1,591.30",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2021,217909,Ategi Limited,"3,425.76",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2021,260190,Neal Social Care Limited,"1,800.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325380,Travis Perkins Trading Co Limited,"1,177.80",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,600.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,688.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,989.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,"1,941.81",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,"2,928.11",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,"3,201.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325385,Kordel Limited,"3,836.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325386,Kordel Limited,773.49,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325386,Kordel Limited,773.49,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325389,Kordel Limited,778.88,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325390,Kordel Limited,500.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325390,Kordel Limited,"1,460.70",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325390,Kordel Limited,"2,426.69",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325390,Kordel Limited,"2,426.69",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325682,Askfrank Limited,"1,152.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325851,Kordel Limited,838.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/09/2021,333023,Drainforce Limited,"3,238.29",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/09/2021,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,576.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,341225,CWS Engineering Limited,568.45,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,341225,Bruton Knowles LLP,"4,133.25",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/09/2021,400063,British Telecommunications Plc,"19,619.64",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/09/2021,409102,Housing Partners Limited,"3,495.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/09/2021,420215,Associated Consultants Limited,500.00,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/09/2021,810118,AECOM Limited,"4,183.05",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/09/2021,810118,ISG Construction Limited,"231,825.20",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/09/2021,810119,AECOM Limited,"6,028.47",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/09/2021,812450,ARC Electrical Engineering Solutions Limited,"40,999.40",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,01/09/2021,831230,Odoni-Elwell Limited,"2,277.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,01/09/2021,831568,Odoni-Elwell Limited,538.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,01/09/2021,834231,Capita Property and Infrastructure Limited,"3,115.29",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,01/09/2021,834270,Paddock Fencing Limited,"1,840.00",CAPITAL
REGULATORY SERVICES SHARED SERVICES,COMMERCIAL SERVICES,01/09/2021,403207,Gateshead Council,619.95,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,01/09/2021,100143,Olwen Roberts,"1,374.85",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2021,260210,Helena Jones,891.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/09/2021,350711,David Waterfall,"4,111.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/09/2021,405100,Duncan M Evans,830.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,01/09/2021,303910,Hays Specialist Recruitment Limited,706.70,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,01/09/2021,303910,Hays Specialist Recruitment Limited,706.70,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,325682,Hays Specialist Recruitment Limited,"1,479.90",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/09/2021,350711,Natasha Nicholson t/a Beanstalk Animation,500.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2021,365790,Nigel Martlew t/a Caring Coaches,699.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2021,341225,Royal National Lifeboat Institution,"13,044.43",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/09/2021,100304,A & R Contract Cleaning Specialist Limited,503.25,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/09/2021,102593,PHS Group Plc,"1,308.82",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/09/2021,103202,Now Education Cardiff Limited,555.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/09/2021,103285,Cooke and Arkwright Limited,"25,541.96",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/09/2021,140122,Datagraphic Group Limited,735.40,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/09/2021,140131,Matrix SCM Limited,"155,584.65",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/09/2021,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/09/2021,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/09/2021,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/09/2021,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/09/2021,325892,Centregreat Limited,"1,621.95",REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,02/09/2021,403158,Tapestart Limited,500.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/09/2021,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/09/2021,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/09/2021,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/09/2021,405113,Front Row Properties Management Limited,900.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/09/2021,420221,South West Audit Partnership Limited,"5,250.00",REVENUE
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,02/09/2021,842077,Nationwide Windows Limited,"18,831.13",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,02/09/2021,842198,P & P Building & Roofing Contractors Limited,"16,886.43",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,02/09/2021,845003,SMK Building & Maintenance Limited,"5,185.46",CAPITAL
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/09/2021,140117,Geraldine Lewis,600.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/09/2021,405113,Salvatore Cannatella,650.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/09/2021,405100,Nicholas Wheadon T/A NKW Properties,608.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2021,215489,Heidi Christoforato t/a Churchfields Home Care,737.51,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2021,217909,Heidi Christoforato t/a Churchfields Home Care,710.86,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/09/2021,101300,Landscapes for Learning Limited,"14,510.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/09/2021,102593,Sensory Direct (UK) Limited,594.07,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/09/2021,130030,Complete Business Solutions Group Limited,-580.00,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/09/2021,130030,Complete Business Solutions Group Limited,952.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,03/09/2021,130511,Chubb Fire & Security Limited,561.33,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,03/09/2021,140121,Fire-Rite (UK) Limited,"1,600.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,03/09/2021,140122,Childcare Vouchers Limited,"-4,000.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,03/09/2021,140122,Childcare Vouchers Limited,-511.61,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,03/09/2021,140122,Childcare Vouchers Limited,"8,272.70",REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,03/09/2021,156003,DairyLink UK Limited,"5,160.67",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2021,216181,Direct Healthcare Group Limited,"2,000.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2021,216181,Direct Healthcare Group Limited,"2,000.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/09/2021,216181,Direct Healthcare Group Limited,"2,480.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/09/2021,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,549.71,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/09/2021,319010,Econ Engineering Limited,"1,552.41",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/09/2021,319010,M & M Commercials Limited,"1,908.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,323655,EDI Surveys Limited,"2,550.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325207,Consortio Security Limited,"3,888.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325380,Tom Prichard Contracting Limited,880.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325384,Aber Wrought Iron Limited,"2,400.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325810,Compass Minerals UK Limited,"1,102.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325850,Standard Signs & Traffic Systems Limited,"4,550.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325854,Bus Shelters Limited,654.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325890,Centregreat Limited,"6,623.94",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325890,Centregreat Limited,"10,881.75",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2021,333023,Drainforce Limited,"2,564.85",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2021,333036,Countrywide Grounds Maintenance Limited,"28,544.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2021,333510,Ace Site Services (UK) Limited,"1,950.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2021,333550,Fiddes & Son Limited T/A Bowcom,810.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/09/2021,333550,Ace Site Services (UK) Limited,850.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,03/09/2021,365780,Golley Slater Group Limited,720.25,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,03/09/2021,365780,Golley Slater Group Limited,"1,290.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/09/2021,365786,Cardiff City Transport Services Limited,"131,343.72",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/09/2021,365787,Cardiff City Transport Services Limited,"6,510.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/09/2021,365791,Cardiff City Transport Services Limited,"1,770.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/09/2021,365791,Cardiff City Transport Services Limited,"2,500.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/09/2021,400053,Democracy Counts Limited,"10,450.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,NEIGHBOURHOOD SERVICES,03/09/2021,403158,LCB Construction Limited,995.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03/09/2021,405117,Cadwyn Housing Association Limited t/a Can Do Lettings,500.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,03/09/2021,407100,Civica UK Limited,"1,249.72",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/09/2021,421230,Computacenter (UK) Limited,"2,987.60",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/09/2021,421230,Telefonica UK Limited t/a O2,"3,380.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,03/09/2021,440520,Granicus-Firmstep Limited,"1,500.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,03/09/2021,440530,Valtech Limited,546.65,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,03/09/2021,440530,Allied Publicity Services (Manchester) Limited t/a APS Group,"1,073.82",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,03/09/2021,812296,Berriman Roofing & Construction Limited,"-1,414.51",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,03/09/2021,812411,Metro Rod Limited,"3,850.00",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,03/09/2021,812446,Portakabin Limited,"53,821.50",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,03/09/2021,834262,Aber Wrought Iron Limited,"20,750.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,03/09/2021,834263,Yello Brick Limited,"2,610.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/09/2021,842090,Direct Healthcare Group Limited,580.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/09/2021,842090,Direct Healthcare Group Limited,"2,480.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/09/2021,842144,Johnson Poole & Bloomer Limited,750.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/09/2021,842144,Thornlink Limited T/A Vale Consultancy,"1,050.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/09/2021,842262,Passiv UK Limited,"19,448.90",CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,03/09/2021,852239,Phonelink Installations Limited,565.00,CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,03/09/2021,852239,Datel Services Limited,900.00,CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,03/09/2021,852239,Datel Services Limited,"1,000.00",CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,03/09/2021,852239,Datel Services Limited,"1,600.00",CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,03/09/2021,852239,Datel Services Limited,"2,225.00",CAPITAL
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/09/2021,400500,Neath & Port Talbot County Borough Council,"3,500.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,03/09/2021,356026,Melanie Bastier & Ptn t/a Out to Learn Willow,"1,320.00",REVENUE
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/09/2021,842090,Western Power Distribution LLP,698.11,CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,03/09/2021,100401,Teachers Pensions,"3,513.61",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,03/09/2021,100402,Teachers Pensions,"2,498.99",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,03/09/2021,100406,Teachers Pensions,"1,107.17",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,239101,Local Government Data Unit - Wales T/A Data Cymru,"1,000.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,03/09/2021,403218,Chartered Trading Standards Institute,810.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/09/2021,325682,Hays Specialist Recruitment Limited,"1,408.58",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Accomplish Group Limited,596.00,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Forward (Wales) Limited t/a Kingsland House,596.00,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,June Zehetmayr t/a Tower Hill Residential Home,660.78,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Ocean Community Services Limited t/a Beech House,745.00,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Valebrook Care Homes Limited,745.00,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Amethyst Health Care Limited t/a Hillstone House,"1,043.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,"1,043.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,192.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Ocean Community Services Limited t/a Beech House,"1,490.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,E & E Homes Limited T/A Cliffhaven Residential Home,"2,384.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Llangoedmor Properties Limited T/A Parkside Residential Home,"3,129.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,The Manor House St Hilary Limited T/A Milsom House,"3,576.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Baltimore Care Limited,"3,725.00",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/09/2021,213515,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,"3,725.00",REVENUE
