DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,762.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,762.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,215489,Glamorgan Home Care Limited t/a Home Instead Senior Care,"1,762.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,218419,Dove Home Care Agency Limited,"1,178.57",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/08/2022,101047,Nigel Martlew t/a Caring Coaches,"1,100.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/08/2022,101047,The Society for the Advancement of Philosophical Enquiry and Reflection in Education,"2,200.00",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,01/08/2022,209165,The National Youth Advocacy Service,"11,649.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,215025,Diverse Excellence Cymru,760.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,215025,Diverse Excellence Cymru,"5,018.89",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,239039,Age Connects Cardiff and the Vale Limited,"6,036.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,239039,Age Connects Cardiff and the Vale Limited,"8,750.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,239039,Dinas Powys Voluntary Concern,"11,380.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/08/2022,239039,Age Connects Cardiff and the Vale Limited,"12,500.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Heidi Christoforato t/a Churchfields Home Care,520.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,580.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,580.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Hallows Care Limited T/A Hallows Care,603.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,1st Grade Care Limited,665.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,730.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,790.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Hallows Care Limited T/A Hallows Care,801.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Hallows Care Limited T/A Hallows Care,801.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,810.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,810.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Hallows Care Limited T/A Hallows Care,838.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,860.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Hallows Care Limited T/A Hallows Care,888.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Hallows Care Limited T/A Hallows Care,888.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,980.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,iMeUs Healthcare Limited,980.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,216179,1st Grade Care Limited,802.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,216179,1st Grade Care Limited,995.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,217909,Heidi Christoforato t/a Churchfields Home Care,834.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,218419,iMeUs Healthcare Limited,760.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,218419,iMeUs Healthcare Limited,760.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101063,Manhire Jobshop Limited,681.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101095,Howden Joinery Limited,"3,104.91",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101095,Howden Joinery Limited,"3,590.96",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101095,Howden Joinery Limited,"4,442.59",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101213,Ikea Limited T/A Ikea Business,520.82,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101213,Cornerstones Education Limited,700.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101213,A & R Contract Cleaning Specialist Limited,"1,473.85",Revenue
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,02/08/2022,102801,Languages Direct (UK) Limited,"1,456.80",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,02/08/2022,120080,Askews & Holts Library Services Limited,640.28,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,02/08/2022,120080,Askews & Holts Library Services Limited,690.86,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,02/08/2022,120080,Askews & Holts Library Services Limited,733.98,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/08/2022,140127,Stonewall Equality Limited,"1,475.00",Revenue
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,02/08/2022,156641,ABM Catering for Leisure Limited,"24,724.95",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,02/08/2022,201851,NonStop Consulting Limited,"1,521.44",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/08/2022,209151,NonStop Consulting Limited,695.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215121,Tunstall Healthcare (UK) Limited,"4,950.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215121,Tunstall Healthcare (UK) Limited,"4,950.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Lovine Care Limited,527.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Cardiff Homecare Limited,641.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Cardiff Homecare Limited,669.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Ty Draw & Wentworth Lodge Limited t/a Wentworth Lodge,748.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Cardiff Homecare Limited,900.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Ty Draw & Wentworth Lodge Limited t/a Wentworth Lodge,975.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,Moorhouse Care Services Limited t/a Moor House Residential Care Home,993.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,218321,Accurocare St. John's Home Limited,795.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,218419,Linc-Cymru Housing Association T/A Penylan House Community Nursing Home,"1,293.07",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,218419,Linc-Cymru Housing Association T/A Penylan House Community Nursing Home,"1,440.67",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,218419,Hengoed Park (Swansea) Limited t/a Hengoed Park Care Home,"1,493.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/08/2022,260130,Llamau Limited,-779.22,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/08/2022,260130,Llamau Limited,-507.77,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/08/2022,260210,3R Finance Limited,"1,544.07",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/08/2022,260210,3R Finance Limited,"1,731.23",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/08/2022,260281,Neal Social Care Limited,"1,695.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/08/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,535.92,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/08/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,602.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/08/2022,319010,Watts Truck & Van (Cardiff) Limited,729.76,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,323672,Ace Site Services (UK) Limited,830.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,325510,Hugh Logan Engineering Limited,"1,562.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,325854,Bus Shelters Limited,585.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,325854,Bus Shelters Limited,"1,156.63",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,333012,Ace Site Services (UK) Limited,"7,700.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333013,Ace Site Services (UK) Limited,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333036,Countrywide Grounds Maintenance Limited,"28,544.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"3,513.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333155,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,280.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333510,Ace Site Services (UK) Limited,850.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333510,Ace Site Services (UK) Limited,"2,400.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,341165,CWS Engineering Limited,788.04,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,341165,CWS Engineering Limited,834.80,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/08/2022,341165,CWS Engineering Limited,"1,435.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/08/2022,350746,Feilden Clegg Bradley Studios LLP,"14,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/08/2022,354727,Birketts LLP,"10,024.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/08/2022,359340,Parkwood Leisure Limited,"50,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/08/2022,359340,Parkwood Leisure Limited,"120,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/08/2022,359341,SMK Building & Maintenance Limited,"3,993.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/08/2022,365786,New Adventure Travel Limited,"26,049.46",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,02/08/2022,407100,NEC Software Solutions UK Limited,"2,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/08/2022,407201,Redwood Environmental Services Limited,600.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/08/2022,407201,Redwood Environmental Services Limited,970.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/08/2022,407201,Redwood Environmental Services Limited,"1,090.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/08/2022,407201,Redwood Environmental Services Limited,"1,415.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,02/08/2022,407201,Redwood Environmental Services Limited,"1,750.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF RESOURCES,02/08/2022,409103,OpenView Security Solutions Limited,707.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF RESOURCES,02/08/2022,409103,OpenView Security Solutions Limited,"2,539.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,421230,Telefonica UK Limited t/a O2,"5,070.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,421230,Ricoh UK Limited,"20,000.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,422070,G2 Recruitment Solutions Limited,"1,575.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,422120,Chubb Fire & Security Limited,"4,376.19",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,422160,G2 Recruitment Solutions Limited,"1,072.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,422160,G2 Recruitment Solutions Limited,"1,334.70",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/08/2022,422160,G2 Recruitment Solutions Limited,"1,550.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,02/08/2022,810121,AECOM Limited,"8,476.15",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/08/2022,812511,Environtec Limited,"1,500.00",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/08/2022,812514,Environtec Limited,650.00,Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/08/2022,812516,Environtec Limited,650.00,Capital
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,02/08/2022,821087,Acorn Chemical Services Limited,"2,283.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,02/08/2022,831569,Amey OW Limited,"41,170.16",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,02/08/2022,834270,N.P. Structures Limited t/a Northern Polytunnels,"4,476.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,02/08/2022,842090,South Wales Stairlifts Limited,"2,295.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,02/08/2022,842201,Joyner P.A. (Cymru) Limited,"105,303.08",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,02/08/2022,852269,Urban Solar Limited,"30,985.79",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,02/08/2022,852270,ARC Electrical Engineering Solutions Limited,"38,375.67",Capital
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,02/08/2022,102652,Ceredigion County Council,"18,248.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/08/2022,319010,Vaughan Davies & Ptn t/a J Davies & Son,"4,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/08/2022,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"2,052.00",Revenue
REGULATORY SERVICES SHARED SERVICES,COMMERCIAL SERVICES,02/08/2022,403219,University of the West of England,"3,948.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/08/2022,101213,New Directions (Education) Limited,570.90,Revenue
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,02/08/2022,102801,New Directions (Education) Limited,636.00,Revenue
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,02/08/2022,102801,New Directions (Education) Limited,636.00,Revenue
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,02/08/2022,102801,New Directions (Education) Limited,636.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/08/2022,103213,New Directions (Education) Limited,570.90,Revenue
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,02/08/2022,130278,New Directions (Education) Limited,727.50,Revenue
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,02/08/2022,130278,New Directions (Education) Limited,727.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,IOS Recruitment & Training Services Limited,595.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,IOS Recruitment & Training Services Limited,595.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,IOS Recruitment & Training Services Limited,770.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,215489,IOS Recruitment & Training Services Limited,770.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,216179,IOS Recruitment & Training Services Limited,663.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/08/2022,216179,IOS Recruitment & Training Services Limited,663.00,Revenue
