DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/11/2019,190052,RT Safety Limited,640.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,216181,Handicare Accessibility Limited,930.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,Ategi Limited,"-1,583.64",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/11/2019,260210,NonStop Consulting Limited,903.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/11/2019,260260,Frontline Staffing Limited,"1,472.23",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/11/2019,319010,Fleetwheel Limited,508.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/11/2019,319010,Fleetwheel Limited,631.14,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/11/2019,323665,Redwood Environmental Services Limited,"2,168.10",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/11/2019,325700,Viatec (UK) Limited,518.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/11/2019,333013,Ace Site Services (UK) Limited,600.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/11/2019,365786,Cardiff City Transport Services Limited,"116,002.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/11/2019,365796,New Adventure Travel Limited,"14,085.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/11/2019,365796,New Adventure Travel Limited,"20,520.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/11/2019,407100,Northgate Public Services (UK) Limited,782.93,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/11/2019,407106,CCS Mclays Limited,"-3,104.03",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/11/2019,407114,IOTS (UK) Limited,"1,080.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,01/11/2019,407153,Forces Fitness Limited,"3,297.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/11/2019,409101,Care & Repair Home Improvement Services Limited,962.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/11/2019,409102,Care & Repair Home Improvement Services Limited,689.34,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/11/2019,409102,Care & Repair Home Improvement Services Limited,"1,065.34",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/11/2019,409102,IAS Construction & Maintenance Limited,"8,545.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/11/2019,440530,Valtech Limited,798.72,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/11/2019,842145,SAM Drylining Limited,872.50,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/11/2019,842188,David Clements Ecology Limited,"1,282.25",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/11/2019,842188,David Clements Ecology Limited,"1,300.80",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/11/2019,101308,Peter Regan & Ptn t/a Sonic Alarm Systems,792.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/11/2019,101195,New Directions (Education) Limited,810.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/11/2019,101315,Teaching Personnel Limited,837.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/11/2019,101317,Bay Resourcing Limited,650.32,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/11/2019,101317,Bay Resourcing Limited,732.48,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/11/2019,102594,BS Project Services Limited,"1,276.52",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,216181,Sanctuary Personnel Limited,759.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,218315,Liquid Personnel Limited,700.65,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,01/11/2019,407260,Building Recruitment Company Limited,676.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,The Cedars Care Services Limited t/a The Willows,645.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,The Cedars Care Services Limited t/a The Willows,968.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,The Cedars Care Services Limited t/a The Willows,"1,291.32",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,The Cedars Care Services Limited t/a The Willows,"1,291.32",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,Valebrook Care Homes Limited,"1,994.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/11/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"6,049.41",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/11/2019,190061,The Bear Pak,576.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/11/2019,365790,Wayne Davies t/a Denway Travel,"1,615.00",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/11/2019,190060,Cylch Meithrin y Bont-faen,"10,000.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Annwyl Limited t/a Bluebird Care,528.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,540.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Heidi Christoforato t/a Churchfields Home Care,544.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,553.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,558.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,566.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Annwyl Limited t/a Bluebird Care,585.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,All Care (South Wales) Limited,601.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,607.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,610.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,624.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Parkrow Care Limited,624.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,625.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,625.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Parkrow Care Limited,629.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,635.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Annwyl Limited t/a Bluebird Care,643.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,All Care (South Wales) Limited,648.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,651.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,658.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,658.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,All Care (South Wales) Limited,671.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Annwyl Limited t/a Bluebird Care,673.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,674.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,702.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,702.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,1st Grade Care Limited,712.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,729.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Annwyl Limited t/a Bluebird Care,766.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Annwyl Limited t/a Bluebird Care,783.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,215489,Willowmere Home Care Agency Limited,824.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,216179,All Care (South Wales) Limited,621.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,216179,All Care (South Wales) Limited,715.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,217909,All Care (South Wales) Limited,533.61,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,217909,Heidi Christoforato t/a Churchfields Home Care,644.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,217909,All Care (South Wales) Limited,732.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,218419,Parkrow Care Limited,655.54,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101025,Tugbury Limited,635.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101065,One Team Logic Limited,959.44,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101094,The Learning Partnership (Wales) Limited,702.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/11/2019,102632,Inspired Learners Limited,"1,300.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/11/2019,102632,Inspired Learners Limited,"1,300.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/11/2019,103593,Education Staffing Solutions Limited,552.00,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,04/11/2019,130045,Tugbury Limited,"1,225.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/11/2019,140122,Childcare Vouchers Limited,"20,765.01",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/11/2019,209157,Insight Parenting Limited,"2,501.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/11/2019,217909,Ategi Limited,"1,583.64",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/11/2019,260220,PayPoint Payment Services Limited t/a CSGA Glamorgan,536.96,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/11/2019,319010,Whale Tankers Limited,"1,363.47",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/11/2019,319010,C & K Supplies (UK) Limited,"1,499.90",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/11/2019,319010,NTM - GB Limited,"1,847.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04/11/2019,319010,Euro Commercials (South Wales) Limited,"16,128.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,555.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,647.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,700.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,703.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,950.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,"1,180.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,"1,248.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,"1,260.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325359,Green Circle Concrete Limited,"1,516.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325682,Waterman Aspen Limited,"1,756.87",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,325851,Standard Signs & Traffic Systems Limited,"1,125.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/11/2019,333013,Ace Site Services (UK) Limited,565.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/11/2019,333013,The Firewood Company (UK) Limited T/A Esa Tree Care,950.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/11/2019,333013,The Firewood Company (UK) Limited T/A Esa Tree Care,990.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/11/2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,555.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/11/2019,333550,Total Ground Care Limited,"4,377.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,341500,Straight Manufactoring Limited,"6,300.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,04/11/2019,403135,Millcastle Print Limited,700.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,04/11/2019,407120,Frontline EPCs LLP,800.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,04/11/2019,407400,Tindle Newspapers Wales & The Borders Limited,515.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,04/11/2019,409101,Thomas CMS (Holdings) Limited,"8,457.77",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,04/11/2019,409102,2D Property Maintenance Limited,"26,245.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/11/2019,420221,South West Audit Partnership Limited,"8,375.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/11/2019,421230,Softcat Limited,"18,750.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,04/11/2019,471905,Micro Focus Software UK Limited,"32,623.90",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/11/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,423.47",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/11/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,423.47",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/11/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,423.47",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/11/2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,423.47",Capital
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/11/2019,102651,Bridgend County Borough Council,"74,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/11/2019,300606,University of South Wales,900.00,Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,04/11/2019,471901,South Wales Fire and Rescue Service,"503,974.00",Revenue
DIRECT POLICY,GF FUNDING,04/11/2019,475970,The Police and Crime Commissioner for South Wales,"1,275,954.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101030,Teaching Personnel Limited,837.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101030,Teaching Personnel Limited,837.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101030,Teaching Personnel Limited,837.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101030,Prospero Recruitment Limited,858.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101065,Teaching Personnel Limited,528.10,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101065,Teaching Personnel Limited,669.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/11/2019,101094,New Directions (Education) Limited,795.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,04/11/2019,303910,Hays Specialist Recruitment Limited,575.97,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,04/11/2019,303910,Hays Specialist Recruitment Limited,654.55,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/11/2019,422100,Mark Parry t/a N.A.C. Property Clearance,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,04/11/2019,365792,Dinas Powys Library & Activity Centre,"3,750.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/11/2019,218321,Hafod Care Association Limited,645.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/11/2019,101195,A-Day Consultants Limited T/A Academics,"1,666.41",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05/11/2019,101195,A-Day Consultants Limited T/A Academics,"1,666.41",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,05/11/2019,120080,Askews & Holts Library Services Limited,501.84,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,05/11/2019,150401,Brake Bros Limited,"1,306.28",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,05/11/2019,150671,Brake Bros Limited,"3,087.19",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05/11/2019,209151,Little Inspirations Limited,"3,762.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/11/2019,215489,Grangelodge Residential Home Limited t/a Grangelodge,553.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/11/2019,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/11/2019,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05/11/2019,217909,Consensus Support Services Limited t/a Ty Machen,"2,377.22",Revenue
DIRECT YOS,GF YOS,05/11/2019,221341,Media Academy Cardiff Limited,"6,888.51",Revenue
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,05/11/2019,301100,Triscan Systems Limited,550.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,LNC Floor Coverings Limited,516.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,Protectahome Limited,520.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,Vellacine Limited,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,Vellacine Limited,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,WWS 1987 Limited T/A Welsh Window Systems,690.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,LNC Floor Coverings Limited,708.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,WWS 1987 Limited T/A Welsh Window Systems,830.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303900,SMK Building & Maintenance Limited,941.39,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303901,Handicare Accessibility Limited,"1,842.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303901,Handicare Accessibility Limited,"2,300.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303901,Handicare Accessibility Limited,"2,410.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05/11/2019,303910,Omega Environmental Services Limited,766.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,303931,Travis Perkins Trading Co Limited,512.45,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,303931,G.P.H.I.T (Integrated Services) Limited,980.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,303931,G.P.H.I.T (Integrated Services) Limited,"2,460.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,303950,Action Airconditioning Limited,768.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,304103,N & C Building Products Limited,550.68,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,304103,AKW Medi-Care Limited,638.76,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,304103,SMK Building & Maintenance Limited,655.33,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,304103,SMK Building & Maintenance Limited,836.07,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,304103,N & C Building Products Limited,"1,225.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,304103,Go Access Limited,"3,765.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,05/11/2019,305818,SMK Building & Maintenance Limited,"3,608.77",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,305893,Hi Tech Industrial Roofing Limited,"1,956.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,305901,WWS 1987 Limited T/A Welsh Window Systems,733.33,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,305916,KS Barry (Plumbing & Heating) Limited,917.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05/11/2019,305922,G.P.H.I.T (Integrated Services) Limited,"8,818.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05/11/2019,323680,Network Rail Infrastructure Limited,"9,430.46",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/11/2019,333013,Ace Site Services (UK) Limited,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/11/2019,333037,Urban Leisure Limited,"1,370.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05/11/2019,333037,Urban Leisure Limited,"2,070.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/11/2019,365786,Easyway Minicoach Hire Limited,"8,081.43",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/11/2019,365789,Peyton Travel Limited,535.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/11/2019,365789,Creigiau Travel Limited,695.02,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/11/2019,365789,Peyton Travel Limited,"4,522.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/11/2019,365789,Peyton Travel Limited,"4,760.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05/11/2019,365789,S.C.S. Wheelz Limited,"3,838.00",Revenue
