DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,507.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,HC-One Limited t/a Glanffrwd Care Home,508.71,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,511.03,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,513.85,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,514.13,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Hebron Hall Limited,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Northcote Developments Limited,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,The Manor House St Hilary Limited T/A Milsom House,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,515.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,516.27,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,520.08,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,522.41,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Hebron Hall Limited,526.35,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,528.51,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,534.80,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Northcote Developments Limited,537.04,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Hebron Hall Limited,538.93,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,539.65,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,540.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Jah-Jireh Homes Limited,543.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Northcote Developments Limited,554.51,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,556.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,559.32,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,561.19,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,562.95,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,563.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,570.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Hebron Hall Limited,571.47,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,576.77,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Northcote Developments Limited,578.51,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,The Manor House St Hilary Limited T/A Milsom House,580.21,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,588.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,590.38,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Morel Court,592.93,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,593.11,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,594.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,595.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,595.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,598.23,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,609.09,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,611.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,614.17,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,616.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,618.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,623.74,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,624.46,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,632.16,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Beatrice Webb Residential Home,633.54,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,634.27,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,The Manor House St Hilary Limited T/A Milsom House,637.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,642.54,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,657.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,659.04,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,659.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,659.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,672.79,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,673.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,675.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,677.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),678.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Morel Court,680.59,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,680.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,685.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,The Manor House St Hilary Limited T/A The Manor House,685.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,685.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,686.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,687.39,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,689.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,690.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,697.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,698.79,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,707.85,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,711.85,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,715.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Avan Limited T/A Brightside Manor,737.89,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,739.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,739.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,739.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Springbank Care Home Limited T/A Springbank Nursing Home,756.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Hebron Hall Limited,758.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,MHA Care Group t/a Morel Court,761.39,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,765.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,The Manor House St Hilary Limited T/A Milsom House,785.93,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,799.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,802.43,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Waverley Care Centre Limited,802.43,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,811.82,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/02/2022,215489,Middlepatch Limited T/A College Fields Nursing Home,829.82,REVENUE
