DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/10/2021,333218,Burner Efficiency Services Limited,"1,975.82",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/10/2021,333510,Ace Site Services (UK) Limited,"1,200.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/10/2021,333510,Ace Site Services (UK) Limited,"1,550.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/10/2021,333510,Ace Site Services (UK) Limited,"1,600.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/10/2021,356022,The Nestbox Company Limited,"1,046.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/10/2021,365763,DEF Software Limited,"42,849.83",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,S.C.S. Wheelz Limited,"2,090.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Creigiau Travel Limited,"2,166.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Apollo Minibus & Coach Hire Limited,"2,660.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Pencoed Travel Limited,"2,850.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Easyway Minicoach Hire Limited,"4,294.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Watts Coaches Limited,"11,267.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Merricks Private Transport Contractors Limited,648.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Merricks Private Transport Contractors Limited,"1,620.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Merricks Private Transport Contractors Limited,"1,620.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Apollo Minibus & Coach Hire Limited,"1,980.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Creigiau Travel Limited,"6,688.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Easyway Minicoach Hire Limited,"7,897.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Wheadon Group Travel Limited,"13,095.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Watts Coaches Limited,"44,636.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365793,Creigiau Travel Limited,"18,216.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/10/2021,400052,Critiqom Limited,567.19,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/10/2021,405100,D2 Propco Limited,560.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/10/2021,405103,Llamau Limited,"8,674.62",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/10/2021,409102,Care & Repair Home Improvement Services Limited,727.04,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/10/2021,421230,ProcessFlows (UK) Limited,"2,500.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/10/2021,422201,Chubb Fire & Security Limited,838.70,REVENUE
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,01/10/2021,471905,Oyster Information Management Solutions Limited,"35,967.00",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/10/2021,810119,AECOM Limited,"6,028.47",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/10/2021,812312,AECOM Limited,"6,121.13",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/10/2021,812367,AECOM Limited,"1,620.00",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/10/2021,812370,Computacenter (UK) Limited,"1,978.30",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,01/10/2021,830000,David Evans Agricultural Limited,"-13,899.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,01/10/2021,830000,David Evans Agricultural Limited,"-3,500.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,01/10/2021,830000,David Evans Agricultural Limited,"3,500.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,01/10/2021,830000,David Evans Agricultural Limited,"13,899.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,01/10/2021,830000,David Evans Agricultural Limited,"13,899.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,01/10/2021,837235,Wybone Limited,-523.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/10/2021,842090,South Wales Stairlifts Limited,"2,350.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/10/2021,842262,Passiv UK Limited,"45,113.90",CAPITAL
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Peter Harris,648.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Peter Harris,779.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Peter Harris,900.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Ceri Byles,950.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,Apollo Teaching Services Limited,503.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,Apollo Teaching Services Limited,551.01,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,New Directions (Education) Limited,561.90,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,New Directions (Education) Limited,561.90,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,Millennium Personnel Services (Education) Limited,811.42,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,New Directions (Education) Limited,891.25,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,Celtic Teachers Limited,905.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,Apollo Teaching Services Limited,918.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/10/2021,100304,New Directions (Education) Limited,968.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2021,101065,Teaching Personnel Limited,539.80,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2021,101315,Teaching Personnel Limited,571.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2021,101315,Teaching Personnel Limited,687.15,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/10/2021,102624,Teaching Personnel Limited,569.95,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/10/2021,102624,Teaching Personnel Limited,569.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2021,101005,Ryan Phillips t/a Optimise Electrics,"1,580.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2021,101025,Louise Prosser T/A Afon Community Dance,"1,741.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Simon Lewis t/a Cowbridge and Vale Cars,902.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Simon Lewis t/a Cowbridge and Vale Cars,950.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Simon Lewis t/a Cowbridge and Vale Cars,"1,216.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365789,Simon Lewis t/a Cowbridge and Vale Cars,"1,235.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Simon Lewis t/a Cowbridge and Vale Cars,665.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Simon Lewis t/a Cowbridge and Vale Cars,902.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,365790,Nigel Martlew t/a Caring Coaches,"11,970.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/10/2021,405100,Nicholas Wheadon T/A NKW Properties,"1,378.64",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/10/2021,140127,St Davids Childrens Society t/a AFA Cymru,750.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2021,359358,Motion Control Dance,"1,344.00",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/10/2021,812372,Cylch Meithrin Llanilltud Fawr,"10,000.00",CAPITAL
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,520.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,539.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Parkrow Care Limited,549.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,574.70,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,617.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,617.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,634.55,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,645.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Parkrow Care Limited,654.50,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Parkrow Care Limited,654.50,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,666.07,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,666.07,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,667.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,670.80,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Parkrow Care Limited,671.53,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,687.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,718.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,719.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,730.12,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,GJ Care & Training Limited,735.13,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,743.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,754.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,773.11,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,807.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Parkrow Care Limited,839.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,841.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,845.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,872.18,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,875.16,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Annwyl Limited t/a Bluebird Care,896.57,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Willowmere Home Care Agency Limited,919.80,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,217909,GJ Care & Training Limited,769.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/10/2021,100307,Lyreco UK Limited,"18,206.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101007,Schoop Limited,663.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101007,Collective Learning Limited,760.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101063,John Davey (Builders Merchants) Limited,982.22,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101094,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101094,WHW Print Limited t/a Whites,510.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101094,KS Barry (Plumbing & Heating) Limited,845.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101134,TTS Group Limited,819.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,102593,CSS Pools and Leisure Limited,"6,562.50",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/10/2021,130276,Perform & Grow Limited,"1,207.50",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/10/2021,130281,Barry Training Services Limited,"2,012.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,04/10/2021,130502,The Queen B Boutique Limited,549.99,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/10/2021,140120,Korn Ferry (UK) Limited,"1,200.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/10/2021,140122,Datagraphic Group Limited,745.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215022,Allied Health-Services Limited t/a Allied Healthcare,709.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215022,Allied Health-Services Limited t/a Allied Healthcare,726.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215022,Allied Health-Services Limited t/a Allied Healthcare,755.50,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215022,Allied Health-Services Limited t/a Allied Healthcare,768.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215022,Allied Health-Services Limited t/a Allied Healthcare,782.50,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,589.68,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,594.83,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/10/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,712.04,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/10/2021,260060,Bespoke Care Group Limited,"21,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/10/2021,260060,Bespoke Care Group Limited,"21,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/10/2021,260060,Bespoke Care Group Limited,"21,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/10/2021,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,"1,124.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,04/10/2021,303910,Unique Flooring (Wales) Limited,600.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,04/10/2021,303910,Woodland Electrical Barry Limited,660.46,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,303931,Howden Joinery Limited,514.01,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,303950,Burner Efficiency Services Limited,926.40,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,303950,ADC Fire Systems Limited,"3,050.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,04/10/2021,304103,SMK Building & Maintenance Limited,541.75,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,306111,LBS Builders Merchants Limited,791.96,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325380,Actavo Hire and Sales UK Limited,"1,489.29",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325560,Centregreat Limited,"17,800.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325600,Kordel Limited,"1,095.68",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325600,Kordel Limited,"1,527.62",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325621,Kordel Limited,632.84,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325644,Centregreat Limited,"190,181.23",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,325700,Kordel Limited,550.69,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,341120,Redwood Environmental Services Limited,642.40,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,341120,Redwood Environmental Services Limited,883.30,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,341120,Redwood Environmental Services Limited,"1,525.70",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/10/2021,341120,Pyramid Hygiene Limited,"2,600.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/10/2021,359344,Parkwood Leisure Limited,712.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/10/2021,365790,Peyton Travel Limited,"2,641.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/10/2021,422190,Lyreco UK Limited,"5,292.00",REVENUE
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,04/10/2021,834231,Rubicon Heritage Services Limited,"11,135.01",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,04/10/2021,837205,Lyreco UK Limited,"2,184.59",CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/10/2021,101007,Lorraine Robinson,550.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,303931,Edwin P Beynon,"1,200.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,303931,Edwin P Beynon,"1,731.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,303931,Edwin P Beynon,"1,800.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,306119,Edwin P Beynon,"9,479.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,04/10/2021,306199,Edwin P Beynon,"3,680.00",REVENUE
