DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Parkrow Care Limited,632.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Parkrow Care Limited,639.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Hallows Care Limited T/A Hallows Care,642.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Hallows Care Limited T/A Hallows Care,647.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Hallows Care Limited T/A Hallows Care,665.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Willowmere Home Care Agency Limited,669.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Willowmere Home Care Agency Limited,674.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,GJ Care & Training Limited,687.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Willowmere Home Care Agency Limited,702.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Willowmere Home Care Agency Limited,705.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Hallows Care Limited T/A Hallows Care,723.57,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Willowmere Home Care Agency Limited,729.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Willowmere Home Care Agency Limited,835.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,839.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,216179,Willowmere Home Care Agency Limited,625.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,217909,Heidi Christoforato t/a Churchfields Home Care,570.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,217909,GJ Care & Training Limited,606.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,217909,GJ Care & Training Limited,732.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,218419,Parkrow Care Limited,655.54,Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,03/02/2020,810119,CHAPS ONLY - Morgan Sindall Construction & Infrastructure Limited,"906,594.26",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,03/02/2020,842068,Tecta Associates Limited,"9,750.00",Capital
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/02/2020,333500,Fiddes & Son Limited T/A Bowcom,540.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/02/2020,333550,Fiddes & Son Limited T/A Bowcom,540.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/02/2020,333600,Complete Weed Control (South Wales) Limited,800.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365769,Creigiau Travel Limited,"15,840.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365789,Creigiau Travel Limited,731.60,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365789,Travellink Solutions Limited,"1,235.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365790,Creigiau Travel Limited,"4,660.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365790,Travellink Solutions Limited,"8,200.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365794,Creigiau Travel Limited,"3,928.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,03/02/2020,409102,OpenView Security Solutions Limited,"3,239.16",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,03/02/2020,409103,OpenView Security Solutions Limited,"1,490.99",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365769,Blue Transportation Limited,"2,160.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365769,Blue Transportation Limited,"2,880.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/02/2020,101004,eBuyer UK Limited,"1,478.43",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/02/2020,101007,PEAC (UK) Limited,"1,130.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/02/2020,120051,Morleys (Bicester) Limited,"1,292.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,03/02/2020,100926,Blue Transportation Limited,"1,172.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,03/02/2020,100926,Blue Transportation Limited,"1,885.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,213271,CJ Contract Travel Services Limited,530.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,213271,CJ Contract Travel Services Limited,555.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Hafod Housing Association Limited,504.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215489,Hafod Housing Association Limited,773.92,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/02/2020,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,930.08,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/02/2020,260130,Neal Social Care Limited,"1,544.65",Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,03/02/2020,260504,Cardiff County Council,"52,668.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/02/2020,101075,Nancy Evans,"2,615.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/02/2020,209151,Joanne Weston,"1,036.50",Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,03/02/2020,260500,PSC - Annamarie Fawsitt,661.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/02/2020,341225,Cabinet Office,"22,133.00",Revenue
DIRECT POLICY,GF FUNDING,03/02/2020,475970,The Police and Crime Commissioner for South Wales,"1,275,954.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,218321,Cardiff & Vale University Local Health Board,"7,990.92",Revenue
DIRECT SOCIAL SERVICES,REGIONAL ADOPTION SERVICE,03/02/2020,260500,Cardiff Met Company Limited t/a Cardiff Metropolitan University,935.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215006,Hays Specialist Recruitment Limited,603.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/02/2020,215006,Hays Specialist Recruitment Limited,749.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365789,Simon Lewis t/a Cowbridge and Vale Cars,950.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365790,Simon Lewis t/a Cowbridge and Vale Cars,950.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/02/2020,365790,Wayne Davies t/a Denway Travel,"1,700.00",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,03/02/2020,190061,The Bear Pak,"1,071.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/02/2020,130041,Trinity Methodist Church,558.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,558.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,610.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,637.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,651.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,658.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,689.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,1st Grade Care Limited,694.98,Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,04/02/2020,834246,GVA Grimley Limited t/a Avison Young,"2,500.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,04/02/2020,845003,R & M Williams Limited,"3,515.15",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,04/02/2020,837154,Nextbike UK Limited,"150,000.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/02/2020,842125,Warrior Doors Limited,"5,540.37",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/02/2020,842165,David Clements Ecology Limited,931.60,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/02/2020,842165,David Clements Ecology Limited,"1,071.90",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/02/2020,842165,Lodestone Consulting Engineers Limited,"1,500.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/02/2020,842188,Lodestone Consulting Engineers Limited,"1,650.00",Capital
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,325000,Kordel Limited,"1,275.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,325366,Kordel Limited,807.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,325369,Kordel Limited,"1,210.94",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,325369,Kordel Limited,"2,422.27",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,325501,Kordel Limited,"1,863.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,325600,Kordel Limited,"1,260.26",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/02/2020,333013,The Firewood Company (UK) Limited T/A Esa Tree Care,840.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/02/2020,333013,Barcham Trees Plc,"1,013.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/02/2020,333013,The Firewood Company (UK) Limited T/A Esa Tree Care,"1,650.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/02/2020,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341220,Llantrisant Recycling Centre Limited,541.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341220,Llantrisant Recycling Centre Limited,"1,564.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341220,Llantrisant Recycling Centre Limited,"2,022.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341220,Llantrisant Recycling Centre Limited,"2,328.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341220,Llantrisant Recycling Centre Limited,"3,481.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341225,Cowbridge Compost Limited,965.79,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341500,The Compost Bag Company Limited,"1,193.64",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341500,Coral Products (Mouldings) Limited,"4,435.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341520,Webaspx Limited,595.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,359304,Happy Embroidery Limited,505.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365803,Travellink Solutions Limited,"1,710.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365803,K-Tax Limited,"9,080.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/02/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/02/2020,405113,Interlet Residential Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/02/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/02/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,04/02/2020,409103,IAS Construction & Maintenance Limited,"17,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,341225,CK International Limited,"1,720.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,04/02/2020,407111,RedSix Partnership Limited,"1,160.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,04/02/2020,407111,RedSix Partnership Limited,"1,200.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,04/02/2020,100143,AECOM Limited,"7,200.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,101202,The Learning Partnership (Wales) Limited,895.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,101202,ParentPay Limited t/a Schoolcomms,"3,449.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/02/2020,102632,Academy21 Limited,"16,800.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/02/2020,102636,DSG Retail Limited,"2,208.80",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,04/02/2020,120080,Public Services Publishing Limited,"1,150.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,04/02/2020,120080,JCS Online Resources Limited,"6,042.08",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04/02/2020,150401,Brake Bros Limited,528.08,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04/02/2020,150401,Castell Howell Foods Limited,983.84,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04/02/2020,150671,Castell Howell Foods Limited,657.72,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04/02/2020,150671,The Real Wrap Co. Limited,"1,003.38",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04/02/2020,154401,Happy Embroidery Limited,"1,200.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04/02/2020,154401,DairyLink UK Limited,"3,359.06",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/02/2020,440610,The National Centre for Suicide Prevention Training UK CIC,765.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/02/2020,140117,Partnerships In Care Limited T/A Care First,667.10,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/02/2020,140121,Barry Training Services Limited,882.50,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/02/2020,140122,Childcare Vouchers Limited,"19,901.06",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,04/02/2020,400063,British Telecommunications Plc,"18,213.12",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,04/02/2020,403207,Golley Slater Group Limited,793.12,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,04/02/2020,403301,Funeral Services Limited,"1,159.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/02/2020,421230,Xerox Finance Limited,"13,524.40",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/02/2020,422003,Corona Energy Retail 4 Limited,"1,612.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,04/02/2020,440530,Allied Publicity Services (Manchester) Limited t/a APS Group,645.42,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,04/02/2020,403218,Langford Veterinary Services Limited,898.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215121,Tunstall Healthcare (UK) Limited,980.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Grangelodge Residential Home Limited t/a Grangelodge,553.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,217909,Consensus Support Services Limited t/a Ty Machen,"2,377.22",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,04/02/2020,218302,Mental Health Matters Wales Limited,765.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,218315,Legacy Leisure Limited,540.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,218321,Hafod Housing Association Limited,645.50,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/02/2020,260130,Llamau Limited,"1,140.72",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/02/2020,260130,Llamau Limited,"1,140.72",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/02/2020,260140,Llamau Limited,"1,140.72",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Sunshine Care Limited t/a The Retreat Care Home,503.09,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/02/2020,260140,Jane Elizabeth Williams,502.11,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/02/2020,260140,Jane Elizabeth Williams,502.11,Revenue
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,04/02/2020,301051,Cardiff County Council,"3,047.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365787,Cardiff County Council,"1,444.11",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365787,Cardiff County Council,"1,444.11",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365787,Cardiff County Council,"1,529.93",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365803,Andrew Barnes,"1,125.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365803,Andrew Barnes,"1,170.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365803,Andrew Barnes,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04/02/2020,365803,Andrew Barnes,"1,800.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/02/2020,405113,Salvatore Cannatella,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/02/2020,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,101030,Teaching Personnel Limited,871.60,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,101030,Teaching Personnel Limited,871.60,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,101030,Prospero Recruitment Limited,881.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,101032,Teaching Personnel Limited,871.60,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/02/2020,102594,BS Project Services Limited,"1,249.74",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/02/2020,102633,New Directions (Education) Limited,845.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/02/2020,103300,Celtic Teachers Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/02/2020,103306,Teaching Personnel Limited,523.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/02/2020,103412,Apollo Teaching Services Limited,685.68,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/02/2020,103412,Apollo Teaching Services Limited,857.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,500.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,501.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,504.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,507.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,508.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,511.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,511.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,511.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,514.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Waverley Care Centre Limited,516.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,524.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,MHA Care Group t/a Morel Court,527.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Northcote Developments Limited,531.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Baltimore Care Limited,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Baltimore Care Limited,533.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),533.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Northcote Developments Limited,534.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Waverley Care Centre Limited,535.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Northcote Developments Limited,537.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/02/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,538.39,Revenue
