DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325389,Kordel Limited,"3,490.93",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,516.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,718.64,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Wolseley UK Limited t/a Burdens,753.92,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,810.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"1,265.78",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"1,586.25",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"1,923.75",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Standard Signs & Traffic Systems Limited,"2,020.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"2,063.51",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"2,186.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"2,616.61",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"2,711.65",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"3,319.77",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325392,Kordel Limited,"3,344.01",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325681,Glamorgan Star Limited,608.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,325681,Glamorgan Star Limited,760.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,341182,LJ Developments (Atlantic) Limited,"28,798.64",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/04/2022,359391,Signs4Life Limited,"4,800.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/04/2022,365763,Glamorgan Star Limited,884.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/04/2022,400050,"Boardman, Hawkins & Osborne LLP t/a BH&O LLP","1,000.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/04/2022,400050,Fletcher Law Limited,"2,775.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/04/2022,400050,Fletcher Law Limited,"2,775.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/04/2022,400052,Association of Electoral Administrators Limited,"2,083.33",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/04/2022,400054,Broom Incentives Limited,"9,916.05",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405004,Rubicon Facilities Management Limited,"4,976.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405004,Rubicon Facilities Management Limited,"5,376.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405100,Masons Moving Group Limited,992.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405108,Pegasus Maintenance Services Limited,580.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405117,Colston Lettings Limited,675.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405119,Nina Estate Agents Limited,"2,000.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/04/2022,420220,CIPFA Business Limited,"3,860.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/04/2022,420220,CIPFA Business Limited,"4,685.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/04/2022,421235,Portfolio Payroll Limited,578.10,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/04/2022,421235,Portfolio Payroll Limited,712.99,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/04/2022,440530,Granicus-Firmstep Limited,"11,913.13",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/04/2022,812340,Burner Efficiency Services Limited,"5,607.52",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/04/2022,812357,Burner Efficiency Services Limited,"4,440.25",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/04/2022,812382,KS Barry (Plumbing & Heating) Limited,"1,370.85",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/04/2022,812389,KS Barry (Plumbing & Heating) Limited,"3,102.00",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/04/2022,812401,KS Barry (Plumbing & Heating) Limited,"1,416.93",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,01/04/2022,830000,Ted Hopkins Limited,"51,500.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,01/04/2022,834279,Thornlink Limited T/A Vale Consultancy,625.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,01/04/2022,835380,J Randall Roofing Contractors Limited,"21,302.80",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,01/04/2022,835383,Woodland Electrical Barry Limited,"5,602.67",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,01/04/2022,835383,Woodland Electrical Barry Limited,"14,952.85",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,01/04/2022,835391,J.D. Heating and Plumbing and Mechanical Services Limited,"5,123.62",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/04/2022,842060,Thornlink Limited T/A Vale Consultancy,-625.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/04/2022,843009,ADC Fire Systems Limited,596.91,CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/04/2022,845003,Handicare Accessibility Limited,"4,010.00",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/04/2022,845003,SMK Building & Maintenance Limited,"4,604.80",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/04/2022,845003,SMK Building & Maintenance Limited,"4,752.93",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/04/2022,845003,SMK Building & Maintenance Limited,"5,812.62",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/04/2022,845003,SMK Building & Maintenance Limited,"7,065.63",CAPITAL
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/04/2022,300600,Rhondda Cynon Taf County Borough Council,"-1,173.43",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,402451,Bridgend County Borough Council,"17,816.00",REVENUE
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,01/04/2022,471900,Geldards LLP,"3,843.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,215001,Anna Tkaczynska,"1,500.00",REVENUE
DIRECT POLICY,GF SHOPS ESTATES,01/04/2022,467401,PSC - Chris Clarke Surveyors Limited,750.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,218321,Cardiff & Vale University Local Health Board,"6,537.47",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,218321,Cardiff & Vale University Local Health Board,"17,344.61",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/04/2022,101141,Celtic Teachers Limited,515.44,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/04/2022,101141,Celtic Teachers Limited,572.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/04/2022,101141,Apollo Teaching Services Limited,936.10,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/04/2022,400050,Sellick Partnership Limited,"2,003.18",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,215489,Vale Care Services Limited,681.20,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,215489,Vale Care Services Limited,817.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Willows,703.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Willows,703.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Willows,"1,054.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Willows,"1,054.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Willows,"1,406.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Hollies,"3,866.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,217909,The Cedars Care Services Limited t/a The Willows,"5,272.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/04/2022,319010,Ceri Williams t/a Mobile Tyre Services,508.74,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/04/2022,319010,Ceri Williams t/a Mobile Tyre Services,"1,032.06",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405100,Steve Harcourt T/A Lovely Jubbly,970.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/04/2022,405116,Steve Harcourt T/A Lovely Jubbly,867.00,REVENUE
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,01/04/2022,845003,Christopher Hyatt t/a Chris Hyatt Partnership,"1,410.00",CAPITAL
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,216179,Capability Scotland,"5,595.28",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/04/2022,216179,Capability Scotland,"5,595.28",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/04/2022,260060,The Cora Foundation,"31,101.68",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/04/2022,325892,Centregreat Limited,"1,621.95",REVENUE
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,02/04/2022,471900,Theta Global Advisors LLP,"7,500.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,02/04/2022,440624,Chantal Patel,"4,000.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/04/2022,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,869.43,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/04/2022,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,869.43,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/04/2022,100307,Langstone Supplies Limited t/a Langstone Safety and Workwear,"8,680.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,101031,Sovereign Design Play Systems Limited,"10,510.45",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,101213,A & R Contract Cleaning Specialist Limited,"1,376.36",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,101213,Colorfoto Limited,"5,400.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,101229,Assessment 360 Limited,"1,232.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,101308,A & R Contract Cleaning Specialist Limited,"2,866.59",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04/04/2022,103402,MISL Limited,"17,954.01",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,104381,A & R Contract Cleaning Specialist Limited,"1,307.13",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/04/2022,104381,CPA Horticulture Limited,"1,365.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,04/04/2022,130215,DSG Retail Limited,819.13,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/04/2022,190056,Nightingales Preschool Limited,680.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/04/2022,190056,Nightingales Preschool Limited,680.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,209151,Gibbonsdown Childrens Centre Limited,546.25,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,209151,Gibbonsdown Childrens Centre Limited,546.25,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,209151,Gibbonsdown Childrens Centre Limited,"1,104.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,209151,Gibbonsdown Childrens Centre Limited,"11,040.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,209166,NVR Practitioners Consortium CIC,"4,765.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/04/2022,215401,Direct Healthcare Group Limited,650.00,REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,04/04/2022,218302,MHFA Wales Limited t/a Mental Health First Aid Wales,"3,902.75",REVENUE
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,04/04/2022,218302,MHFA Wales Limited t/a Mental Health First Aid Wales,"7,053.15",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,260160,Clifton Childrens Society,"32,320.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,260160,Family Society t/a Adoption Focus,"32,320.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/04/2022,260220,PayPoint Payment Services Limited t/a CSGA Glamorgan,818.14,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325069,Aber Wrought Iron Limited,"2,950.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325373,Breedon Southern Limited T/A Pinnacle Construction Materials,847.90,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325387,Breedon Southern Limited T/A Pinnacle Construction Materials,657.07,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325387,Breedon Southern Limited T/A Pinnacle Construction Materials,745.52,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325501,Street Furnishings Limited,"6,625.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325502,Centregreat Limited,"34,271.54",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325502,Centregreat Limited,"34,635.77",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325502,Centregreat Limited,"35,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325681,Glamorgan Star Limited,646.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325681,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,681.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325681,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,681.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325681,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,852.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325681,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,852.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,325683,Capita Glamorgan Consultancy Limited T/A Redstart,"2,970.44",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04/04/2022,333500,Wyevale Nurseries Limited,"2,044.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/04/2022,341500,FCC Recycling (UK) Limited,"5,600.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,04/04/2022,356020,Complete Business Solutions Group Limited,"1,421.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,04/04/2022,356021,Complete Business Solutions Group Limited,"1,015.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,04/04/2022,400050,Lawyers in Local Government,840.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,04/04/2022,400051,Shaw & Sons Limited,"2,363.95",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,04/04/2022,400063,British Telecommunications Plc,"21,180.92",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,623.10,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,785.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,830.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,830.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,830.80,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,934.65,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,934.65,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,934.65,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,"1,008.34",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,"1,038.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/04/2022,405100,Edward Alexander Property Limited,"1,453.90",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,420212,Capita Business Services Limited,"6,000.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,420220,Golley Slater Group Limited,910.80,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,421230,Oracle Corporation UK Limited,"4,456.13",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,421230,Oracle Corporation UK Limited,"111,495.08",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,421235,OCNR (EMEA) Limited,"2,750.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,421235,SEVAmor Associates Ltd,"8,400.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04/04/2022,421235,SEVAmor Associates Ltd,"13,300.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/04/2022,440615,PAPYRUS Prevention of Young Suicide,500.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,04/04/2022,440615,PAPYRUS Prevention of Young Suicide,900.00,REVENUE
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL ECO DEV,04/04/2022,834277,Trustmark Design & Print Limited,720.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04/04/2022,842090,Care & Repair Home Improvement Services Limited,"1,764.21",CAPITAL
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/04/2022,217909,Bridgend County Borough Council,"2,715.75",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/04/2022,217909,Bridgend County Borough Council,"2,853.79",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/04/2022,217909,Bridgend County Borough Council,"24,523.40",REVENUE
