DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Parkrow Care Limited,709.46,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Parkrow Care Limited,717.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,743.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,743.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,746.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Annwyl Limited t/a Bluebird Care,766.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,778.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,778.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,805.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,216179,All Care (South Wales) Limited,641.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,216179,All Care (South Wales) Limited,759.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,903.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,216179,All Care (South Wales) Limited,"1,507.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,217909,Heidi Christoforato t/a Churchfields Home Care,644.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,218419,Parkrow Care Limited,740.36,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/06/2019,100121,Phoenix Software Limited,"14,045.01",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101110,The Learning Partnership (Wales) Limited,802.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101134,Baby Splash Limited,"1,375.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101145,Towergate Underwriting Group Limited t/a Towergate Insurance,"6,269.48",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101195,Academics Limited,997.56,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101229,United-UK LLP,550.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03/06/2019,102632,Inspired Learners Limited,540.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03/06/2019,102632,Inspired Learners Limited,640.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03/06/2019,102632,Inspired Learners Limited,720.00,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/06/2019,130045,VOG All Others EDI - EDF Energy Plc,"1,119.44",Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,130510,VOG All Others EDI - EDF Energy Plc,517.02,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,130511,VOG All Others EDI - EDF Energy Plc,-521.25,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,130511,VOG All Others EDI - EDF Energy Plc,521.25,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150401,WR Bishop (Tonyrefail) Limited,"2,019.69",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150401,Brake Bros Limited,"8,995.54",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150401,Castell Howell Foods Limited,"9,018.65",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150671,The Real Wrap Co. Limited,506.48,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150671,Castell Howell Foods Limited,895.82,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150671,Chapple & Jenkins Limited,"2,335.75",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,150671,Brake Bros Limited,"3,437.05",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/06/2019,154401,DairyLink UK Limited,"1,371.60",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,03/06/2019,209151,VOG All Others EDI - EDF Energy Plc,559.63,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/06/2019,212741,VOG All Others EDI - EDF Energy Plc,-992.67,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/06/2019,212741,VOG All Others EDI - EDF Energy Plc,992.67,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/06/2019,212791,VOG All Others EDI - EDF Energy Plc,"-1,089.45",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/06/2019,212791,VOG All Others EDI - EDF Energy Plc,"1,089.45",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215401,VOG All Others EDI - EDF Energy Plc,595.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215401,VOG All Others EDI - EDF Energy Plc,680.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),502.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,Cartrefi Cymru Co-Operative Limited,"3,540.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215803,VOG All Others EDI - EDF Energy Plc,847.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215803,VOG All Others EDI - EDF Energy Plc,884.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,216731,Touch Trust Foundation Limited,950.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,217909,National Autistic Society,"2,272.68",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,218419,Cwtch Care Limited,"1,292.97",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,300645,VOG All Others EDI - EDF Energy Plc,"-49,733.36",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,300645,VOG All Others EDI - EDF Energy Plc,"49,733.36",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,325207,VOG All Others EDI - EDF Energy Plc,594.91,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,325207,VOG All Others EDI - EDF Energy Plc,664.49,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,325600,Calibre Contracting Limited,"1,230.12",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,325852,Glamorgan White Lining Limited,630.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,325852,Glamorgan White Lining Limited,"1,154.68",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/06/2019,333050,VOG All Others EDI - EDF Energy Plc,588.36,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/06/2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"1,680.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/06/2019,333218,VOG All Others EDI - EDF Energy Plc,643.52,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/06/2019,333218,VOG All Others EDI - EDF Energy Plc,679.83,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03/06/2019,333530,VOG All Others EDI - EDF Energy Plc,645.59,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,341182,LJ Developments (Atlantic) Limited,"26,233.06",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,341260,VOG All Others EDI - EDF Energy Plc,"-5,646.18",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/06/2019,341260,VOG All Others EDI - EDF Energy Plc,"5,646.18",Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,350736,VOG All Others EDI - EDF Energy Plc,"-1,516.26",Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,350736,VOG All Others EDI - EDF Energy Plc,"1,516.26",Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,350740,Computacenter (UK) Limited,"1,138.18",Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,352718,VOG All Others EDI - EDF Energy Plc,-829.88,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,352718,VOG All Others EDI - EDF Energy Plc,713.81,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,352718,VOG All Others EDI - EDF Energy Plc,757.24,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,352718,VOG All Others EDI - EDF Energy Plc,829.88,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,354728,Computacenter (UK) Limited,"1,138.18",Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,356020,VOG All Others EDI - EDF Energy Plc,928.98,Revenue
NEW REGENERATION,REGENERATION & PLANNING,03/06/2019,356020,VOG All Others EDI - EDF Energy Plc,"1,061.35",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/06/2019,400063,Virgin Media Business Limited,"10,712.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/06/2019,403138,East of England Trading Standards Association Limited,"1,744.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/06/2019,403207,Arco Limited,731.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,03/06/2019,407120,ADC Fire Systems Limited,533.10,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,03/06/2019,407150,VOG All Others EDI - EDF Energy Plc,876.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,03/06/2019,407150,VOG All Others EDI - EDF Energy Plc,998.09,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,421230,Phoenix Software Limited,"473,105.72",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422100,VOG All Others EDI - EDF Energy Plc,"-8,038.53",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422100,VOG All Others EDI - EDF Energy Plc,"8,038.53",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422120,VOG All Others EDI - EDF Energy Plc,"-3,165.54",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422120,VOG All Others EDI - EDF Energy Plc,"3,165.54",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422150,VOG All Others EDI - EDF Energy Plc,653.55,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422150,VOG All Others EDI - EDF Energy Plc,682.08,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422201,VOG All Others EDI - EDF Energy Plc,"-2,915.43",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422201,VOG All Others EDI - EDF Energy Plc,"2,915.43",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422500,VOG All Others EDI - EDF Energy Plc,609.98,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,03/06/2019,422500,VOG All Others EDI - EDF Energy Plc,657.08,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,03/06/2019,440530,VOG All Others EDI - EDF Energy Plc,"-1,233.76",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,03/06/2019,440530,VOG All Others EDI - EDF Energy Plc,"1,233.76",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,03/06/2019,400500,Penarth Town Council,"1,344.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101145,Celtic Teachers Limited,625.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,101145,Celtic Teachers Limited,750.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/06/2019,102593,Teaching Personnel Limited,520.20,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03/06/2019,102632,Apollo Teaching Services Limited,850.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,April Complete Care Solutions Limited,589.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,216179,April Complete Care Solutions Limited,931.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,217909,April Complete Care Solutions Limited,783.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,03/06/2019,403227,Osborne Richardson Limited,"1,532.54",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/06/2019,215489,MiHomecare Limited T/A MiHomecare St Nicholas,511.56,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03/06/2019,365802,Gary P Shaw t/a GP Shaw Taxis,816.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03/06/2019,130275,Boys and Girls Clubs of Wales,"2,158.38",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,515.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,563.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,599.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,616.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,650.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,737.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,749.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,755.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,759.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,761.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,764.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,765.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,807.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Care In Wales Limited T/A Care in the Vale,818.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,218419,Care In Wales Limited T/A Care in the Vale,705.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,218419,Care In Wales Limited T/A Care in the Vale,710.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/06/2019,101171,Academics Limited,556.68,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/06/2019,101171,Academics Limited,556.68,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04/06/2019,101171,Academics Limited,695.85,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04/06/2019,102629,ADC Fire Systems Limited,"1,162.98",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04/06/2019,102632,Inspired Learners Limited,"2,760.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04/06/2019,102652,Cardiff Steiner Early Years Centre Limited,824.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04/06/2019,102652,Cardiff Steiner Early Years Centre Limited,824.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04/06/2019,102652,Cardiff Steiner Early Years Centre Limited,824.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04/06/2019,102652,Cardiff Steiner Early Years Centre Limited,"1,250.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,04/06/2019,140122,Childcare Vouchers Limited,"24,472.47",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Grangelodge Residential Home Limited t/a Grangelodge,533.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Cardiff Homecare Limited,652.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215489,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"2,097.37",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217541,Cartrefi Cymru Co-Operative Limited,"71,720.99",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Merricks Private Transport Contractors Limited,502.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Merricks Private Transport Contractors Limited,512.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Merricks Private Transport Contractors Limited,564.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Everycare (Cardiff) Limited,657.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Merricks Private Transport Contractors Limited,"1,022.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Consensus Support Services Limited t/a Ty Machen,"2,353.68",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"9,841.55",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,217909,Ocean Community Services Limited t/a Beech House,"2,340.22",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Fosteringmatters Limited,"3,425.80",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Foster Care Associates Limited,"3,623.28",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Foster Care Associates Limited,"3,735.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Foster Care Associates Limited,"3,735.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Fosteringmatters Limited,"3,792.85",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Fosteringmatters Limited,"3,792.85",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Fosteringmatters Limited,"3,792.85",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Fosteringmatters Limited,"3,792.85",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,TLC (Wales) Independent Fostering Limited,"4,583.66",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Foster Care Associates Limited,"8,370.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,BetterCare Keys Limited,"14,069.57",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,BetterCare Keys Limited,"14,069.57",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Midway Transitional Solutions Limited,"15,000.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,St Davids ASC (Marlowe) Limited,"18,857.16",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Foster Care Group Wales Cyf,"19,468.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Birribi Limited,"19,928.70",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,Orbis Education and Care Limited,"23,542.63",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260060,ATS Care Limited,"11,000.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260090,The Amelia Methodist Trust Company Limited t/a Amelia Trust Farm,"1,962.45",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,325343,Centregreat Limited,"-2,385.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,325343,Centregreat Limited,"9,472.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,325357,Calibre Contracting Limited,752.40,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/06/2019,405100,Llamau Limited,575.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/06/2019,405100,Llamau Limited,575.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/06/2019,405100,Llamau Limited,575.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/06/2019,405100,Llamau Limited,575.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04/06/2019,405100,Seabreeze Property Limited T/A Alexandra Guest House,"2,750.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,04/06/2019,407400,Tindle Newspapers Wales & The Borders Limited,515.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323200,Bridgend County Borough Council,"51,262.22",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04/06/2019,215001,Hugh James Client Account,"1,579.60",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260500,Cardiff Met Company Limited,"1,434.70",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04/06/2019,260150,Sanctuary Personnel Limited,"1,276.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323685,Hays Specialist Recruitment Limited,989.04,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323685,Hays Specialist Recruitment Limited,989.04,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323686,Hays Specialist Recruitment Limited,659.20,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04/06/2019,323686,Hays Specialist Recruitment Limited,659.20,Revenue
