DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Parkrow Care Limited,623.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Cherish Cymru Limited,628.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Cherish Cymru Limited,630.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Parkrow Care Limited,639.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,1st Grade Care Limited,640.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,1st Grade Care Limited,640.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,GJ Care & Training Limited,651.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,655.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,655.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,GJ Care & Training Limited,666.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,All Saints DC Limited,669.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,1st Grade Care Limited,683.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,GJ Care & Training Limited,685.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Annwyl Limited t/a Bluebird Care,691.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,GJ Care & Training Limited,695.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,706.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,1st Grade Care Limited,723.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Annwyl Limited t/a Bluebird Care,724.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Cherish Cymru Limited,725.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,736.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,iMeUs Healthcare Limited,738.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,764.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,iMeUs Healthcare Limited,792.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Annwyl Limited t/a Bluebird Care,797.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Parkrow Care Limited,799.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Annwyl Limited t/a Bluebird Care,805.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Annwyl Limited t/a Bluebird Care,822.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,846.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,876.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Willowmere Home Care Agency Limited,877.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,iMeUs Healthcare Limited,954.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Cherish Cymru Limited,"1,301.86",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,216179,Willowmere Home Care Agency Limited,500.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,216179,All Saints DC Limited,556.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,216179,Willowmere Home Care Agency Limited,771.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,217909,GJ Care & Training Limited,769.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,218419,Parkrow Care Limited,688.16,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/11/2020,100307,Lyreco UK Limited,"1,764.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101030,A & R Contract Cleaning Specialist Limited,"2,461.64",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101134,A & R Contract Cleaning Specialist Limited,"1,097.41",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101134,A & R Contract Cleaning Specialist Limited,"1,097.41",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101261,A & R Contract Cleaning Specialist Limited,"2,208.18",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,02/11/2020,130278,Dojo Training Limited,700.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/11/2020,140122,Childcare Vouchers Limited,"-1,820.80",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/11/2020,140122,Childcare Vouchers Limited,-627.34,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/11/2020,140122,Childcare Vouchers Limited,"11,472.07",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,209151,Gibbonsdown Childrens Centre Limited,"1,020.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,209151,Little Inspirations Limited,"2,992.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,209151,Gibbonsdown Childrens Centre Limited,"8,160.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,213271,CJ Contract Travel Services Limited,985.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,213271,CJ Contract Travel Services Limited,"1,749.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,213271,CJ Contract Travel Services Limited,"1,831.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215121,Tunstall Healthcare (UK) Limited,"1,873.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Hafod Housing Association Limited,528.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Cwtch Care Limited,562.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Cwtch Care Limited,764.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,215489,Hafod Housing Association Limited,810.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,216731,CJ Contract Travel Services Limited,"1,357.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,216731,CJ Contract Travel Services Limited,"1,633.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/11/2020,216731,CJ Contract Travel Services Limited,"1,636.80",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Aropa Care Group Limited,"5,785.74",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Stepping Stones Care Services (South Wales) Limited,"12,400.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,BetterCare Keys Limited,"14,069.57",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Hafan Saff Cyf,"17,692.13",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Aropa Care Group Limited,"18,285.80",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Aropa Care Group Limited,"18,642.94",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Aropa Care Group Limited,"19,928.66",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Aropa Care Group Limited,"19,928.66",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Priory Healthcare Limited t/a Eastwood Grange Priory,"50,297.08",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,689.67,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Independence Pathways Limited,780.16,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Llamau Limited,"1,142.49",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Llamau Limited,"1,165.35",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Llamau Limited,"1,184.80",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Llamau Limited,"1,184.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/11/2020,319010,Euro Commercials (South Wales) Limited,536.10,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/11/2020,319010,SGM Towing Limited,"1,019.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/11/2020,319010,Watts Truck & Van (Cardiff) Limited,"1,153.92",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/11/2020,319010,Watts Truck & Van (Cardiff) Limited,"1,154.49",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/11/2020,323672,Alpine Land Surveyors Limited,"1,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/11/2020,341225,Computacenter (UK) Limited,"1,569.47",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,350736,SUI Generis International Limited,"3,146.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,350740,Lyreco UK Limited,"1,216.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,350740,Lyreco UK Limited,"1,760.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,352718,Fire and Safety Services (UK) Limited,"1,640.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,356020,Glasdon UK Limited,832.86,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,356021,Glasdon UK Limited,832.86,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,356021,Glasdon UK Limited,832.86,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,356021,Glasdon UK Limited,832.86,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/11/2020,365803,Travellink Solutions Limited,"1,530.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/11/2020,365803,CJ Contract Travel Services Limited,"40,725.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/11/2020,405004,HSG Facilities Management Limited,"3,908.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,02/11/2020,407100,Northgate Public Services (UK) Limited,799.37,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/11/2020,420211,Barry Advertiser Limited,600.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/11/2020,421230,365 ITMS Limited,"2,803.90",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/11/2020,422002,Computacenter (UK) Limited,"6,277.88",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/11/2020,422190,Lyreco UK Limited,980.00,Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,02/11/2020,471900,Big Fresh Catering Company Limited,"1,881.18",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,02/11/2020,810118,AECOM Limited,"4,183.05",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,02/11/2020,810119,AECOM Limited,"6,028.47",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,02/11/2020,810121,AECOM Limited,"8,476.15",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/11/2020,812411,SMK Building & Maintenance Limited,"27,826.72",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/11/2020,812420,Burner Efficiency Services Limited,"17,680.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,02/11/2020,831568,SML Group Limited T/A Landmark Surveys Wales,"2,000.00",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/11/2020,100404,Cardiff County Council,"4,841.32",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,02/11/2020,239011,Cardiff County Council,"5,504.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,02/11/2020,303000,Cardiff County Council,"3,172.71",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/11/2020,333220,Cardiff County Council,910.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/11/2020,349702,Cardiff County Council,"9,152.29",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/11/2020,360002,Cardiff County Council,611.26,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES (MILES),02/11/2020,402005,Cardiff County Council,"1,595.54",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/11/2020,402451,Bridgend County Borough Council,"17,816.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/11/2020,405113,Cardiff County Council,"1,224.82",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/11/2020,405113,Cardiff County Council,"1,720.42",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,02/11/2020,407100,Cardiff County Council,"1,077.78",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,02/11/2020,420201,Cardiff County Council,"3,280.39",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,02/11/2020,471900,Cardiff County Council,"13,420.95",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260150,Dave Bamforth,"1,424.40",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260190,Dave Bamforth,"1,610.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,02/11/2020,405100,Duncan M Evans,830.80,Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,02/11/2020,471900,Wales Audit Office,"8,117.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,02/11/2020,471900,Wales Audit Office,"13,666.63",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101030,Prospero Recruitment Limited,881.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101030,Teaching Personnel Limited,899.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101030,Prospero Recruitment Limited,935.40,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101134,New Directions (Education) Limited,845.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101261,New Directions (Education) Limited,750.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/11/2020,101261,New Directions (Education) Limited,750.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Prospero Recruitment Limited,"3,730.15",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260130,Prospero Recruitment Limited,"3,818.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Barnardos Cymru,"3,077.86",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/11/2020,260060,Barnardos Cymru,"3,715.57",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,02/11/2020,471909,Menter Iaith Bro Morgannwg,"13,545.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,509.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Caring Companions Limited,598.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Caring Companions Limited,598.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Caring Companions Limited,598.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Caring Companions Limited,603.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Caring Companions Limited,617.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,628.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Care In Wales Limited T/A Care in the Vale,642.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,650.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,650.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Caring Companions Limited,658.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Five Star Home Care Limited,668.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,674.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,680.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,681.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,698.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Care In Wales Limited T/A Care in the Vale,771.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Care In Wales Limited T/A Care in the Vale,774.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Care In Wales Limited T/A Care in the Vale,806.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Care In Wales Limited T/A Care in the Vale,829.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Hallows Care Limited T/A Hallows Care,942.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,216179,Care In Wales Limited T/A Care in the Vale,813.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,218419,A1 Care Services Limited t/a Ty Ceirios Nursing Home,517.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,218419,Care In Wales Limited T/A Care in the Vale,563.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,218419,Care In Wales Limited T/A Care in the Vale,587.36,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,03/11/2020,100304,Springfield Supplies & Projects Limited,"1,108.50",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/11/2020,101094,A-Day Consultants Limited T/A Academics,819.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/11/2020,101094,A-Day Consultants Limited T/A Academics,874.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/11/2020,101221,A & R Contract Cleaning Specialist Limited,"2,304.08",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/11/2020,102593,Veolia ES (UK) Limited,699.75,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/11/2020,102593,Blue Sky Digital Solutions Limited,733.41,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03/11/2020,102593,ABM Catering for Leisure Limited,"1,750.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,03/11/2020,102801,Giglets Limited t/a Giglets Education,"22,800.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03/11/2020,130041,J & D Water Consultants Limited,950.00,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/11/2020,156009,Asda Stores Limited,"6,654.37",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/11/2020,156009,Asda Stores Limited,"9,506.25",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/11/2020,156009,Tesco Stores Limited,"9,750.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,03/11/2020,156009,Tesco Stores Limited,"25,350.00",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/11/2020,212781,Castell Howell Foods Limited,565.69,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/11/2020,212781,TJ Services (Wales) Limited,703.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,Grangelodge Residential Home Limited t/a Grangelodge,553.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,1 Call Care Limited,647.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,215489,1 Call Care Limited,681.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,216181,RNIB Enterprises Limited,"1,426.72",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,217909,Accomplish Group Limited t/a Ty Bradwen,"1,755.30",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,217909,Accomplish Group Limited t/a Thompson Court,"1,959.01",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03/11/2020,218321,Hafod Housing Association Limited t/a St Isan Care Home,645.50,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,03/11/2020,239282,1 Call Care Limited,"1,262.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,C & K Supplies (UK) Limited,"1,269.72",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,A.C.P. Services Limited,"1,328.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,Euro Commercials (South Wales) Limited,"1,345.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,Innovative Safety Systems Limited,"1,443.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,Econ Engineering Limited,"1,532.44",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,Innovative Safety Systems Limited,"2,990.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,03/11/2020,319010,A.C.P. Services Limited,"13,250.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/11/2020,325377,Wolseley UK Limited,521.32,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/11/2020,325377,Breedon Southern Limited T/A Pinnacle Construction Materials,"1,342.35",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,03/11/2020,325566,Kordel Limited,558.80,Revenue
