DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/03/2021,101305,Primary Site Limited,998.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/03/2021,102593,IRM Bristol Limited,"3,032.12",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/03/2021,104381,Harper Collins Publishers Limited,"1,875.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,01/03/2021,130281,Lyreco UK Limited,833.84,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/03/2021,140117,Partnerships In Care Limited T/A Care First,787.97,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/03/2021,140120,Cardiff & Vale College,-975.00,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/03/2021,154401,Wonder Marketing Limited t/a Wonder Company,"3,525.00",Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/03/2021,190056,M & S Mercantile Limited T/A Early Years Resources,-805.85,Revenue
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/03/2021,190056,M & S Mercantile Limited T/A Early Years Resources,"1,454.30",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/03/2021,209151,Inspire Cornwall CIC,"8,330.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/03/2021,209151,Joanne Weston,604.50,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/03/2021,209157,Inspire Cornwall CIC,"8,330.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,213271,CJ Contract Travel Services Limited,876.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,213271,CJ Contract Travel Services Limited,"1,590.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,213271,CJ Contract Travel Services Limited,"1,665.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Annwyl Limited t/a Bluebird Care,508.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Heidi Christoforato t/a Churchfields Home Care,512.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Heidi Christoforato t/a Churchfields Home Care,515.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Heidi Christoforato t/a Churchfields Home Care,527.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Heidi Christoforato t/a Churchfields Home Care,551.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Heidi Christoforato t/a Churchfields Home Care,551.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Annwyl Limited t/a Bluebird Care,560.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Heidi Christoforato t/a Churchfields Home Care,561.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Annwyl Limited t/a Bluebird Care,591.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,838.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,864.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,868.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,887.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,894.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,927.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,936.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Willowmere Home Care Agency Limited,948.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Cardiff Homecare Limited,501.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Cardiff Homecare Limited,501.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Cardiff Homecare Limited,503.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215022,Cardiff Homecare Limited,541.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,504.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,509.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,522.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Heidi Christoforato t/a Churchfields Home Care,533.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,579.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,604.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,All Saints DC Limited,610.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,GJ Care & Training Limited,614.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Annwyl Limited t/a Bluebird Care,615.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,616.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Parkrow Care Limited,623.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Parkrow Care Limited,623.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,628.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,630.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,All Saints DC Limited,636.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Parkrow Care Limited,639.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,650.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,650.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,GJ Care & Training Limited,651.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,GJ Care & Training Limited,653.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,655.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,655.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Five Star Home Care Limited,668.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,All Saints DC Limited,669.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,674.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,680.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,684.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Annwyl Limited t/a Bluebird Care,684.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,698.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,GJ Care & Training Limited,699.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Annwyl Limited t/a Bluebird Care,702.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Parkrow Care Limited,702.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Heidi Christoforato t/a Churchfields Home Care,709.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,736.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,738.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,742.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,745.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,All Saints DC Limited,753.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Hallows Care Limited T/A Hallows Care,759.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,764.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,792.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Annwyl Limited t/a Bluebird Care,805.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Annwyl Limited t/a Bluebird Care,813.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Heidi Christoforato t/a Churchfields Home Care,816.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,855.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Willowmere Home Care Agency Limited,876.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,954.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,iMeUs Healthcare Limited,"1,188.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Cardiff Homecare Limited,582.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Cardiff Homecare Limited,672.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,I Care Dom Care Limited,679.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,215489,Cwtch Care Limited,764.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,216179,All Saints DC Limited,515.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,216179,Willowmere Home Care Agency Limited,779.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,216179,All Saints DC Limited,785.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,216731,CJ Contract Travel Services Limited,848.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,216731,CJ Contract Travel Services Limited,"1,485.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,216731,CJ Contract Travel Services Limited,"1,984.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,217909,Heidi Christoforato t/a Churchfields Home Care,676.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,217909,GJ Care & Training Limited,769.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,217909,Glasallt Fawr Camphill Centre,"23,255.89",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,218321,Willowmere Home Care Agency Limited,"3,503.89",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/03/2021,218321,All Care (South Wales) Limited,"6,510.35",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/03/2021,260086,PayPoint Payment Services Limited t/a CSGA Glamorgan,555.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/03/2021,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,"1,056.09",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,01/03/2021,303900,Edmundson Electrical Limited,"2,570.94",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,01/03/2021,303900,Edmundson Electrical Limited,"8,133.34",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,323672,Jeremy Benn Associates Limited,"3,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,323684,Rhondda Cynon Taf County Borough Council,"7,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,323686,Hays Specialist Recruitment Limited,"1,318.40",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325355,Centregreat Limited,"4,977.39",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325366,Kordel Limited,778.88,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325366,Bus Shelters Limited,"2,717.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325366,Bus Shelters Limited,"2,717.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325378,Kordel Limited,666.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325378,Kordel Limited,704.13,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325378,Kordel Limited,"3,694.72",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325382,Kordel Limited,778.88,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325382,Kordel Limited,"1,363.04",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325382,Kordel Limited,"2,329.23",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325383,Kordel Limited,868.37,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325502,Urbis Schreder Limited,875.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325560,Centregreat Limited,"46,996.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325644,Centregreat Limited,"9,150.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325790,Kordel Limited,"1,365.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325790,Kordel Limited,"1,506.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325851,Kordel Limited,752.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,325892,Cardiff County Council,"15,623.32",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/03/2021,333500,Ace Site Services (UK) Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/03/2021,333500,Countrywide Grounds Maintenance Limited,"6,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/03/2021,333500,Michael Bruno t/a Bruno Timber Products,"1,853.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/03/2021,333510,Ace Site Services (UK) Limited,795.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/03/2021,341100,Trustmark Design & Print Limited,"2,320.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/03/2021,350041,PER Consulting Limited,"5,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/03/2021,356020,Shane McCarthy t/a Glamorgan Welding Services,750.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/03/2021,359750,Candid Creative Studio Limited,"-1,075.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/03/2021,365789,S.C.S. Wheelz Limited,"1,300.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/03/2021,365789,Pencoed Travel Limited,"2,250.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/03/2021,365803,Rhys VJ Morgan t/a Windsor Cars,774.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/03/2021,365803,Rhys VJ Morgan t/a Windsor Cars,960.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/03/2021,365803,Rhys VJ Morgan t/a Windsor Cars,"1,680.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/03/2021,365803,Gary P Shaw t/a GP Shaw Taxis,"1,737.50",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/03/2021,400063,British Telecommunications Plc,"17,365.89",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,402422,VOG Fire & Security Limited,"4,060.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,402422,VOG Fire & Security Limited,"9,880.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,01/03/2021,403205,Bridgend County Borough Council,"1,600.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,405004,HSG Facilities Management Limited,"8,843.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,405100,D2 Propco Limited,560.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,405100,Duncan M Evans,"1,973.15",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,405100,Steve Harcourt T/A Lovely Jubbly,"1,166.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/03/2021,405108,Pegasus Maintenance Services Limited,580.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/03/2021,407111,RedSix Partnership Limited,"1,120.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/03/2021,407120,Thermal Earth Limited,927.72,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/03/2021,420211,Capita Business Services Limited,"1,920.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/03/2021,421230,Metacompliance Limited,"1,704.65",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/03/2021,421230,Telefonica UK Limited t/a O2,"2,780.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,01/03/2021,471905,Cardiff County Council,"93,642.09",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/03/2021,810118,AECOM Limited,"4,183.05",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/03/2021,810119,AECOM Limited,"6,028.47",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/03/2021,810121,AECOM Limited,"8,476.15",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/03/2021,810122,AECOM Limited,"10,078.40",Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/03/2021,810123,AECOM Limited,"21,218.75",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/03/2021,812312,AECOM Limited,"3,621.13",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/03/2021,812365,AECOM Limited,"9,788.00",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/03/2021,812371,AECOM Limited,540.00,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,01/03/2021,831559,Marwood Electrical Company Limited,"1,917.54",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,01/03/2021,831559,Hydro Extrusion Drunen B.V T/A Pole Products,"29,403.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,01/03/2021,834231,Alun Griffiths (Contractors) Limited,"436,555.19",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/03/2021,842177,OpenView Security Solutions Limited,720.00,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,525.00,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,595.00,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"1,010.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"1,295.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"2,250.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"2,565.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"3,100.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"6,271.50",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"8,022.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"14,700.50",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"14,937.80",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/03/2021,852239,Datel Services Limited,"17,200.80",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/03/2021,100304,Apollo Teaching Services Limited,918.35,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/03/2021,100304,Apollo Teaching Services Limited,918.35,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101005,Complete Business Solutions Group Limited,596.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101005,Eastern Shires Purchasing Organisation,778.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101005,University Of Wales Trinity St David - Carmarthen Campus,"2,700.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101005,University Of Wales Trinity St David - Carmarthen Campus,"2,700.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101006,Colorfoto Limited,653.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101032,Superstars School Services Limited,"2,265.76",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101063,John Davey (Builders Merchants) Limited,535.68,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101063,John Davey (Builders Merchants) Limited,584.52,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/03/2021,101063,John Davey (Builders Merchants) Limited,584.52,Revenue
