DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Allied Health-Services Limited t/a Allied Healthcare,689.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Allied Health-Services Limited t/a Allied Healthcare,689.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Allied Health-Services Limited t/a Allied Healthcare,689.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.35,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Accomplish Group Limited t/a Ty Bradwen,"1,755.30",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,218321,Hafod Housing Association Limited,645.50,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,218419,Ty Draw & Wentworth Lodge Limited t/a Wentworth Lodge,647.79,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Young Foundations Limited,"2,940.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,TLC (Wales) Independent Fostering Limited,"3,645.91",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Young Foundations Limited,"3,780.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Horizon Care & Education Group Limited,"6,221.41",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Stepping Stones Care Services (South Wales) Limited,"12,400.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,BetterCare Keys Limited,"14,069.57",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Landsker Child Care Limited,"18,428.02",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Landsker Child Care Limited,"18,473.21",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Birribi Limited,"19,285.80",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/09/2020,260060,Cambian Childcare Limited,"19,928.70",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/09/2020,319000,GAP Group Limited,561.40,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2020,323672,Alpine Land Surveyors Limited,"1,750.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/09/2020,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,520.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2020,341500,FCC Recycling (UK) Limited,560.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/09/2020,341500,FCC Recycling (UK) Limited,840.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,359344,Parkwood Leisure Limited,"25,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,359344,Parkwood Leisure Limited,"25,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365786,Easyway Minicoach Hire Limited,"9,403.74",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365786,Cardiff City Transport Services Limited,"126,049.43",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365787,First Cymru Buses Limited,"3,486.16",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365787,First Cymru Buses Limited,"3,603.16",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365787,New Adventure Travel Limited,"28,854.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365791,New Adventure Travel Limited,"12,059.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365791,New Adventure Travel Limited,"12,567.50",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/09/2020,365796,New Adventure Travel Limited,"47,461.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/09/2020,400050,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,"1,476.80",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/09/2020,400050,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,"2,059.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,01/09/2020,409102,Care & Repair Home Improvement Services Limited,"1,201.80",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/09/2020,422003,Frontline EPCs LLP,"1,056.00",REVENUE
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,01/09/2020,471921,GL100.com Limited,"1,150.00",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/09/2020,810118,AECOM Limited,"4,183.05",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/09/2020,810121,AECOM Limited,"8,476.15",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/09/2020,812372,Gibbonsdown Childrens Centre Limited,"1,717.93",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL WASTE,01/09/2020,832701,Skyline Rope Access Limited,"4,500.00",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,01/09/2020,834231,Bruton Knowles LLP,"3,281.50",CAPITAL
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,01/09/2020,834231,Alun Griffiths (Contractors) Limited,"31,035.24",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/09/2020,842203,MSS Consulting Limited,"1,053.06",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/09/2020,842203,MSS Consulting Limited,"4,950.00",CAPITAL
DIRECT CAPITAL POLICY,CAPITAL POLICY,01/09/2020,852543,John Weaver (Contractors) Limited,"52,290.84",CAPITAL
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Sharon Metson,"2,447.08",REVENUE
DIRECT POLICY,GF FUNDING,01/09/2020,475970,The Police and Crime Commissioner for South Wales,"1,381,893.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/09/2020,101055,Bay Resourcing Limited,562.81,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,501.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,502.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Hebron Hall Limited,503.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,HC-One Limited t/a Glanffrwd Care Home,507.93,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,509.31,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Hebron Hall Limited,511.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,512.46,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,512.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,515.95,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,June Zehetmayr t/a Tower Hill Residential Home,519.03,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,519.31,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,519.85,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,532.06,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,534.45,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,535.89,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Hebron Hall Limited,536.47,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,537.74,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,538.25,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,541.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,544.55,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),547.67,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,551.41,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Northcote Developments Limited,559.93,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Baltimore Care Limited,560.29,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,MHA Care Group t/a Morel Court,561.01,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Northcote Developments Limited,561.19,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,565.69,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,566.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,566.82,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,569.17,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Baltimore Care Limited,570.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,571.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,572.44,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,573.65,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Northcote Developments Limited,575.49,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,MHA Care Group t/a Morel Court,575.62,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,583.61,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,587.38,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,594.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Beatrice Webb Residential Home,598.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,The Manor House St Hilary Limited T/A Milsom House,598.76,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Acorn Luxury Care Limited,600.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,600.71,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,602.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,605.08,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,609.11,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,611.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,622.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,623.94,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,634.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,634.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,638.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,648.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,649.73,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,651.09,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,MHA Care Group t/a Morel Court,652.22,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,656.15,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,656.61,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,658.47,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,659.31,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),662.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,The Manor House St Hilary Limited T/A Milsom House,665.35,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,665.55,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,667.04,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,669.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,671.76,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,672.73,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,687.67,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,711.72,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Springbank Care Home Limited T/A Springbank Nursing Home,718.27,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,728.42,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Larchwood Care Homes (North) Limited T/A Ty Dinas,730.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,E & A Homes Limited T/A St Jude Care Home,761.19,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,771.57,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Waverley Care Centre Limited,771.57,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Ely Court Care Limited t/a Ely Court Care Home,782.64,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Ely Court Care Limited t/a Ely Court Care Home,785.65,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,797.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Middlepatch Limited T/A College Fields Nursing Home,797.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Oakville Care Limited t/a Romilly Nursing Home,877.89,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,The Manor House St Hilary Limited T/A Milsom House,943.53,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,"1,058.06",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Leonard Cheshire Disability,"1,386.55",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,477.46",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Crosshands Care Limited,"4,502.04",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,215489,Crosshands Care Limited,"4,502.04",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Springbank Care Home Limited T/A Springbank Nursing Home,535.95,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,561.35,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Springbank Care Home Limited T/A Springbank Nursing Home,577.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,634.39,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Ely Court Care Limited t/a Ely Court Care Home,683.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Springbank Care Home Limited T/A Springbank Nursing Home,748.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Leonard Cheshire Disability,973.57,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Leonard Cheshire Disability,"1,312.64",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,412.22",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,582.72",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,869.77",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Care 4 U (Neath) Limited,"1,892.19",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Valebrook Care Homes Limited,"2,004.65",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,216179,Voyage 1 Limited t/a Brook Lodge,"2,606.71",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,550.34,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Glasallt Fawr Camphill Centre,"1,093.14",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"1,110.86",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,The Cedars Care Services Limited T/A Oaklands,"1,149.55",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Valebrook Care Homes Limited,"1,171.85",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Vale Phoenix Limited t/a Dan y Bryn House,"1,245.28",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Ocean Community Services Limited t/a Westminster Court Care Home,"1,399.97",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,The Cedars Care Services Limited t/a The Cedars,"1,519.59",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Valebrook Care Homes Limited,"1,567.58",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Valebrook Care Homes Limited,"1,599.70",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Amethyst Health Care Limited t/a Hillstone House,"1,626.91",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Heatherleigh Care Ltd,"1,725.90",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,The Cedars Care Services Limited t/a The Cedars,"1,752.87",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Valebrook Care Homes Limited,"1,836.01",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Amethyst Health Care Limited t/a Hillstone House,"1,868.74",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,913.62",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Valebrook Care Homes Limited,"2,005.17",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,Amethyst Health Care Limited t/a Hillstone House,"2,006.76",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/09/2020,217909,The Cedars Care Services Limited t/a Sycamore House,"2,010.80",REVENUE
